"","Cl_mat","cl_id","cl_id.1","cl_id.2","cl_id.3","cl_id.4","cl_id.5","cl_id.6","cl_id.7"
"V185",4,3,2,2,2,2,2,2,2
"V186",2,2,1,1,1,1,1,1,1
"V187",8,7,6,3,3,3,3,1,1
"V188",4,3,2,2,2,2,2,2,2
"V189",6,5,4,4,4,4,4,3,2
"V190",4,3,2,2,2,2,2,2,2
"V191",2,2,1,1,1,1,1,1,1
"V192",7,6,5,5,5,5,4,3,2
"V193",2,2,1,1,1,1,1,1,1
"V194",2,2,1,1,1,1,1,1,1
"V195",3,1,1,1,1,1,1,1,1
"V196",7,6,5,5,5,5,4,3,2
"V197",4,3,2,2,2,2,2,2,2
"V198",5,4,3,3,3,3,3,1,1
"V199",4,3,2,2,2,2,2,2,2
"V200",7,6,5,5,5,5,4,3,2
"V201",8,7,6,3,3,3,3,1,1
"V202",7,6,5,5,5,5,4,3,2
"V203",10,9,8,7,4,4,4,3,2
"V204",9,8,7,6,6,2,2,2,2
"V205",7,6,5,5,5,5,4,3,2
"V206",6,5,4,4,4,4,4,3,2
"V207",1,1,1,1,1,1,1,1,1
"V208",4,3,2,2,2,2,2,2,2
"V209",9,8,7,6,6,2,2,2,2
"V210",4,3,2,2,2,2,2,2,2
"V211",7,6,5,5,5,5,4,3,2
"V212",4,3,2,2,2,2,2,2,2
"V213",4,3,2,2,2,2,2,2,2
"V214",10,9,8,7,4,4,4,3,2
"V215",4,3,2,2,2,2,2,2,2
"V216",4,3,2,2,2,2,2,2,2
"V217",7,6,5,5,5,5,4,3,2
"V218",4,3,2,2,2,2,2,2,2
"V219",4,3,2,2,2,2,2,2,2
"V220",10,9,8,7,4,4,4,3,2
"V221",5,4,3,3,3,3,3,1,1
"V222",7,6,5,5,5,5,4,3,2
"V223",7,6,5,5,5,5,4,3,2
"V224",6,5,4,4,4,4,4,3,2
"V225",4,3,2,2,2,2,2,2,2
"V226",8,7,6,3,3,3,3,1,1
"V227",4,3,2,2,2,2,2,2,2
"V228",4,3,2,2,2,2,2,2,2
"V229",3,1,1,1,1,1,1,1,1
"V230",1,1,1,1,1,1,1,1,1
"V231",7,6,5,5,5,5,4,3,2
"V232",7,6,5,5,5,5,4,3,2
"V233",2,2,1,1,1,1,1,1,1
"V234",4,3,2,2,2,2,2,2,2
"V235",2,2,1,1,1,1,1,1,1
"V236",7,6,5,5,5,5,4,3,2
"V237",9,8,7,6,6,2,2,2,2
"V238",4,3,2,2,2,2,2,2,2
"V239",8,7,6,3,3,3,3,1,1
"V240",4,3,2,2,2,2,2,2,2
"V241",8,7,6,3,3,3,3,1,1
"V242",4,3,2,2,2,2,2,2,2
"V243",4,3,2,2,2,2,2,2,2
"V244",10,9,8,7,4,4,4,3,2
"V245",7,6,5,5,5,5,4,3,2
"V246",2,2,1,1,1,1,1,1,1
"V247",7,6,5,5,5,5,4,3,2
"V248",7,6,5,5,5,5,4,3,2
"V249",4,3,2,2,2,2,2,2,2
"V250",7,6,5,5,5,5,4,3,2
"V251",4,3,2,2,2,2,2,2,2
"V252",4,3,2,2,2,2,2,2,2
"V253",8,7,6,3,3,3,3,1,1
"V254",9,8,7,6,6,2,2,2,2
"V255",7,6,5,5,5,5,4,3,2
"V256",2,2,1,1,1,1,1,1,1
"V257",10,9,8,7,4,4,4,3,2
"V258",7,6,5,5,5,5,4,3,2
"V259",7,6,5,5,5,5,4,3,2
"V260",7,6,5,5,5,5,4,3,2
"V261",9,8,7,6,6,2,2,2,2
"V262",7,6,5,5,5,5,4,3,2
"V263",4,3,2,2,2,2,2,2,2
"V264",4,3,2,2,2,2,2,2,2
"V265",5,4,3,3,3,3,3,1,1
"V266",9,8,7,6,6,2,2,2,2
"V267",4,3,2,2,2,2,2,2,2
"V268",1,1,1,1,1,1,1,1,1
"V269",8,7,6,3,3,3,3,1,1
"V270",4,3,2,2,2,2,2,2,2
"V271",2,2,1,1,1,1,1,1,1
"V272",7,6,5,5,5,5,4,3,2
"V273",5,4,3,3,3,3,3,1,1
"V274",4,3,2,2,2,2,2,2,2
"V275",9,8,7,6,6,2,2,2,2
"V276",4,3,2,2,2,2,2,2,2
"V277",4,3,2,2,2,2,2,2,2
"V278",7,6,5,5,5,5,4,3,2
"V279",4,3,2,2,2,2,2,2,2
"V280",3,1,1,1,1,1,1,1,1
"V281",8,7,6,3,3,3,3,1,1
"V282",7,6,5,5,5,5,4,3,2
"V283",8,7,6,3,3,3,3,1,1
"V284",4,3,2,2,2,2,2,2,2
"V285",4,3,2,2,2,2,2,2,2
"V286",9,8,7,6,6,2,2,2,2
"V287",5,4,3,3,3,3,3,1,1
"V288",9,8,7,6,6,2,2,2,2
"V289",9,8,7,6,6,2,2,2,2
"V290",8,7,6,3,3,3,3,1,1
"V291",10,9,8,7,4,4,4,3,2
"V292",5,4,3,3,3,3,3,1,1
"V293",10,9,8,7,4,4,4,3,2
"V294",6,5,4,4,4,4,4,3,2
"V295",10,9,8,7,4,4,4,3,2
"V296",4,3,2,2,2,2,2,2,2
"V297",5,4,3,3,3,3,3,1,1
"V298",6,5,4,4,4,4,4,3,2
"V299",4,3,2,2,2,2,2,2,2
"V300",4,3,2,2,2,2,2,2,2
"V301",9,8,7,6,6,2,2,2,2
"V302",10,9,8,7,4,4,4,3,2
"V303",5,4,3,3,3,3,3,1,1
"V304",4,3,2,2,2,2,2,2,2
"V305",8,7,6,3,3,3,3,1,1
"V306",7,6,5,5,5,5,4,3,2
"V307",8,7,6,3,3,3,3,1,1
"V308",2,2,1,1,1,1,1,1,1
"V309",4,3,2,2,2,2,2,2,2
"V310",3,1,1,1,1,1,1,1,1
"V311",8,7,6,3,3,3,3,1,1
"V312",7,6,5,5,5,5,4,3,2
"V313",4,3,2,2,2,2,2,2,2
"V314",6,5,4,4,4,4,4,3,2
"V315",2,2,1,1,1,1,1,1,1
"V316",5,4,3,3,3,3,3,1,1
"V317",8,7,6,3,3,3,3,1,1
"V318",6,5,4,4,4,4,4,3,2
"V319",9,8,7,6,6,2,2,2,2
"V320",4,3,2,2,2,2,2,2,2
"V321",2,2,1,1,1,1,1,1,1
"V322",6,5,4,4,4,4,4,3,2
"V323",4,3,2,2,2,2,2,2,2
"V324",8,7,6,3,3,3,3,1,1
"V325",9,8,7,6,6,2,2,2,2
"V326",8,7,6,3,3,3,3,1,1
"V327",5,4,3,3,3,3,3,1,1
"V328",2,2,1,1,1,1,1,1,1
"V329",4,3,2,2,2,2,2,2,2
"V330",8,7,6,3,3,3,3,1,1
"V331",9,8,7,6,6,2,2,2,2
"V332",6,5,4,4,4,4,4,3,2
"V333",7,6,5,5,5,5,4,3,2
"V334",7,6,5,5,5,5,4,3,2
"V335",4,3,2,2,2,2,2,2,2
"V336",3,1,1,1,1,1,1,1,1
"V337",6,5,4,4,4,4,4,3,2
"V338",2,2,1,1,1,1,1,1,1
"V339",8,7,6,3,3,3,3,1,1
"V340",10,9,8,7,4,4,4,3,2
"V341",8,7,6,3,3,3,3,1,1
"V342",6,5,4,4,4,4,4,3,2
"V343",4,3,2,2,2,2,2,2,2
"V344",6,5,4,4,4,4,4,3,2
"V345",5,4,3,3,3,3,3,1,1
"V346",7,6,5,5,5,5,4,3,2
"V347",8,7,6,3,3,3,3,1,1
"V348",7,6,5,5,5,5,4,3,2
"V349",6,5,4,4,4,4,4,3,2
"V350",4,3,2,2,2,2,2,2,2
"V351",9,8,7,6,6,2,2,2,2
"V352",2,2,1,1,1,1,1,1,1
"V353",9,8,7,6,6,2,2,2,2
"V354",3,1,1,1,1,1,1,1,1
"V355",4,3,2,2,2,2,2,2,2
"V356",6,5,4,4,4,4,4,3,2
"V357",7,6,5,5,5,5,4,3,2
"V358",4,3,2,2,2,2,2,2,2
"V359",7,6,5,5,5,5,4,3,2
"V360",10,9,8,7,4,4,4,3,2
"V361",8,7,6,3,3,3,3,1,1
"V362",8,7,6,3,3,3,3,1,1
"V363",8,7,6,3,3,3,3,1,1
"V364",7,6,5,5,5,5,4,3,2
"V365",4,3,2,2,2,2,2,2,2
"V366",9,8,7,6,6,2,2,2,2
"V367",7,6,5,5,5,5,4,3,2
"V368",10,9,8,7,4,4,4,3,2
"V369",7,6,5,5,5,5,4,3,2
"V370",1,1,1,1,1,1,1,1,1
"V371",4,3,2,2,2,2,2,2,2
"V372",2,2,1,1,1,1,1,1,1
"V373",9,8,7,6,6,2,2,2,2
"V374",6,5,4,4,4,4,4,3,2
"V375",6,5,4,4,4,4,4,3,2
"V376",7,6,5,5,5,5,4,3,2
"V377",4,3,2,2,2,2,2,2,2
"V378",4,3,2,2,2,2,2,2,2
"V379",8,7,6,3,3,3,3,1,1
"V380",6,5,4,4,4,4,4,3,2
"V381",5,4,3,3,3,3,3,1,1
"V382",4,3,2,2,2,2,2,2,2
"V383",8,7,6,3,3,3,3,1,1
"V384",4,3,2,2,2,2,2,2,2
"V385",1,1,1,1,1,1,1,1,1
"V386",4,3,2,2,2,2,2,2,2
"V387",9,8,7,6,6,2,2,2,2
"V388",7,6,5,5,5,5,4,3,2
"V389",4,3,2,2,2,2,2,2,2
"V390",6,5,4,4,4,4,4,3,2
"V391",9,8,7,6,6,2,2,2,2
"V392",6,5,4,4,4,4,4,3,2
"V393",4,3,2,2,2,2,2,2,2
"V394",3,1,1,1,1,1,1,1,1
"V395",3,1,1,1,1,1,1,1,1
"V396",4,3,2,2,2,2,2,2,2
"V397",9,8,7,6,6,2,2,2,2
"V398",4,3,2,2,2,2,2,2,2
"V399",5,4,3,3,3,3,3,1,1
"V400",10,9,8,7,4,4,4,3,2
"V401",8,7,6,3,3,3,3,1,1
"V402",1,1,1,1,1,1,1,1,1
"V403",9,8,7,6,6,2,2,2,2
"V404",4,3,2,2,2,2,2,2,2
"V405",7,6,5,5,5,5,4,3,2
"V406",6,5,4,4,4,4,4,3,2
"V407",2,2,1,1,1,1,1,1,1
"V408",8,7,6,3,3,3,3,1,1
"V409",9,8,7,6,6,2,2,2,2
"V410",7,6,5,5,5,5,4,3,2
"V411",9,8,7,6,6,2,2,2,2
"V412",7,6,5,5,5,5,4,3,2
"V413",10,9,8,7,4,4,4,3,2
"V414",6,5,4,4,4,4,4,3,2
"V415",8,7,6,3,3,3,3,1,1
"V416",8,7,6,3,3,3,3,1,1
"V417",8,7,6,3,3,3,3,1,1
"V418",4,3,2,2,2,2,2,2,2
"V419",7,6,5,5,5,5,4,3,2
"V420",6,5,4,4,4,4,4,3,2
"V421",4,3,2,2,2,2,2,2,2
"V422",6,5,4,4,4,4,4,3,2
"V423",6,5,4,4,4,4,4,3,2
"V424",4,3,2,2,2,2,2,2,2
"V425",2,2,1,1,1,1,1,1,1
"V426",2,2,1,1,1,1,1,1,1
"V427",7,6,5,5,5,5,4,3,2
"V428",4,3,2,2,2,2,2,2,2
"V429",6,5,4,4,4,4,4,3,2
"V430",7,6,5,5,5,5,4,3,2
"V431",4,3,2,2,2,2,2,2,2
"V432",3,1,1,1,1,1,1,1,1
"V433",10,9,8,7,4,4,4,3,2
"V434",4,3,2,2,2,2,2,2,2
"V435",7,6,5,5,5,5,4,3,2
"V436",8,7,6,3,3,3,3,1,1
"V437",4,3,2,2,2,2,2,2,2
"V438",8,7,6,3,3,3,3,1,1
"V439",4,3,2,2,2,2,2,2,2
"V440",4,3,2,2,2,2,2,2,2
"V441",7,6,5,5,5,5,4,3,2
"V442",7,6,5,5,5,5,4,3,2
"V443",3,1,1,1,1,1,1,1,1
"V444",4,3,2,2,2,2,2,2,2
"V445",7,6,5,5,5,5,4,3,2
"V446",2,2,1,1,1,1,1,1,1
"V447",1,1,1,1,1,1,1,1,1
"V448",6,5,4,4,4,4,4,3,2
"V449",1,1,1,1,1,1,1,1,1
"V450",2,2,1,1,1,1,1,1,1
"V451",5,4,3,3,3,3,3,1,1
"V452",4,3,2,2,2,2,2,2,2
"V453",4,3,2,2,2,2,2,2,2
"V454",6,5,4,4,4,4,4,3,2
"V455",4,3,2,2,2,2,2,2,2
"V456",10,9,8,7,4,4,4,3,2
"V457",9,8,7,6,6,2,2,2,2
"V458",9,8,7,6,6,2,2,2,2
"V459",1,1,1,1,1,1,1,1,1
"V460",4,3,2,2,2,2,2,2,2
"V461",7,6,5,5,5,5,4,3,2
"V462",6,5,4,4,4,4,4,3,2
"V463",7,6,5,5,5,5,4,3,2
"V464",6,5,4,4,4,4,4,3,2
"V465",2,2,1,1,1,1,1,1,1
"V466",5,4,3,3,3,3,3,1,1
"V467",4,3,2,2,2,2,2,2,2
"V468",6,5,4,4,4,4,4,3,2
"V469",7,6,5,5,5,5,4,3,2
"V470",6,5,4,4,4,4,4,3,2
"V471",2,2,1,1,1,1,1,1,1
"V472",6,5,4,4,4,4,4,3,2
"V473",5,4,3,3,3,3,3,1,1
"V474",4,3,2,2,2,2,2,2,2
"V475",4,3,2,2,2,2,2,2,2
"V476",7,6,5,5,5,5,4,3,2
"V477",4,3,2,2,2,2,2,2,2
"V478",4,3,2,2,2,2,2,2,2
"V479",3,1,1,1,1,1,1,1,1
"V480",8,7,6,3,3,3,3,1,1
"V481",4,3,2,2,2,2,2,2,2
"V482",7,6,5,5,5,5,4,3,2
"V483",7,6,5,5,5,5,4,3,2
"V484",7,6,5,5,5,5,4,3,2
"V485",7,6,5,5,5,5,4,3,2
"V486",10,9,8,7,4,4,4,3,2
"V487",10,9,8,7,4,4,4,3,2
"V488",4,3,2,2,2,2,2,2,2
"V489",6,5,4,4,4,4,4,3,2
"V490",4,3,2,2,2,2,2,2,2
"V491",7,6,5,5,5,5,4,3,2
"V492",7,6,5,5,5,5,4,3,2
"V493",2,2,1,1,1,1,1,1,1
"V494",6,5,4,4,4,4,4,3,2
"V495",7,6,5,5,5,5,4,3,2
"V496",5,4,3,3,3,3,3,1,1
"V497",7,6,5,5,5,5,4,3,2
"V498",6,5,4,4,4,4,4,3,2
"V499",7,6,5,5,5,5,4,3,2
"V500",4,3,2,2,2,2,2,2,2
"V501",9,8,7,6,6,2,2,2,2
"V502",9,8,7,6,6,2,2,2,2
"V503",4,3,2,2,2,2,2,2,2
"V504",7,6,5,5,5,5,4,3,2
"V505",10,9,8,7,4,4,4,3,2
"V506",2,2,1,1,1,1,1,1,1
"V507",2,2,1,1,1,1,1,1,1
"V508",4,3,2,2,2,2,2,2,2
"V509",6,5,4,4,4,4,4,3,2
"V510",10,9,8,7,4,4,4,3,2
"V511",9,8,7,6,6,2,2,2,2
"V512",4,3,2,2,2,2,2,2,2
"V513",10,9,8,7,4,4,4,3,2
"V514",5,4,3,3,3,3,3,1,1
"V515",5,4,3,3,3,3,3,1,1
"V516",10,9,8,7,4,4,4,3,2
"V517",6,5,4,4,4,4,4,3,2
"V518",5,4,3,3,3,3,3,1,1
"V519",10,9,8,7,4,4,4,3,2
"V520",8,7,6,3,3,3,3,1,1
"V521",5,4,3,3,3,3,3,1,1
"V522",9,8,7,6,6,2,2,2,2
"V523",2,2,1,1,1,1,1,1,1
"V524",9,8,7,6,6,2,2,2,2
"V525",7,6,5,5,5,5,4,3,2
"V526",6,5,4,4,4,4,4,3,2
"V527",7,6,5,5,5,5,4,3,2
"V528",9,8,7,6,6,2,2,2,2
"V529",4,3,2,2,2,2,2,2,2
"V530",2,2,1,1,1,1,1,1,1
"V531",6,5,4,4,4,4,4,3,2
"V532",4,3,2,2,2,2,2,2,2
"V533",10,9,8,7,4,4,4,3,2
"V534",3,1,1,1,1,1,1,1,1
"V535",7,6,5,5,5,5,4,3,2
"V536",5,4,3,3,3,3,3,1,1
"V537",7,6,5,5,5,5,4,3,2
"V538",2,2,1,1,1,1,1,1,1
"V539",4,3,2,2,2,2,2,2,2
"V540",4,3,2,2,2,2,2,2,2
"V541",9,8,7,6,6,2,2,2,2
"V542",4,3,2,2,2,2,2,2,2
"V543",4,3,2,2,2,2,2,2,2
"V544",8,7,6,3,3,3,3,1,1
"V545",6,5,4,4,4,4,4,3,2
"V546",8,7,6,3,3,3,3,1,1
"V547",4,3,2,2,2,2,2,2,2
"V548",4,3,2,2,2,2,2,2,2
"V549",10,9,8,7,4,4,4,3,2
"V550",4,3,2,2,2,2,2,2,2
"V551",8,7,6,3,3,3,3,1,1
"V552",9,8,7,6,6,2,2,2,2
"V553",4,3,2,2,2,2,2,2,2
"V554",6,5,4,4,4,4,4,3,2
"V555",6,5,4,4,4,4,4,3,2
"V556",7,6,5,5,5,5,4,3,2
"V557",7,6,5,5,5,5,4,3,2
"V558",5,4,3,3,3,3,3,1,1
"V559",7,6,5,5,5,5,4,3,2
"V560",2,2,1,1,1,1,1,1,1
"V561",4,3,2,2,2,2,2,2,2
"V562",10,9,8,7,4,4,4,3,2
"V563",2,2,1,1,1,1,1,1,1
"V564",4,3,2,2,2,2,2,2,2
"V565",8,7,6,3,3,3,3,1,1
"V566",10,9,8,7,4,4,4,3,2
"V567",5,4,3,3,3,3,3,1,1
"V568",6,5,4,4,4,4,4,3,2
"V569",9,8,7,6,6,2,2,2,2
"V570",6,5,4,4,4,4,4,3,2
"V571",9,8,7,6,6,2,2,2,2
"V572",8,7,6,3,3,3,3,1,1
"V573",8,7,6,3,3,3,3,1,1
"V574",7,6,5,5,5,5,4,3,2
"V575",6,5,4,4,4,4,4,3,2
"V576",2,2,1,1,1,1,1,1,1
"V577",4,3,2,2,2,2,2,2,2
"V578",10,9,8,7,4,4,4,3,2
"V579",1,1,1,1,1,1,1,1,1
"V580",6,5,4,4,4,4,4,3,2
"V581",4,3,2,2,2,2,2,2,2
"V582",2,2,1,1,1,1,1,1,1
"V583",10,9,8,7,4,4,4,3,2
"V584",7,6,5,5,5,5,4,3,2
"V585",9,8,7,6,6,2,2,2,2
"V586",6,5,4,4,4,4,4,3,2
"V587",4,3,2,2,2,2,2,2,2
"V588",10,9,8,7,4,4,4,3,2
"V589",7,6,5,5,5,5,4,3,2
"V590",7,6,5,5,5,5,4,3,2
"V591",2,2,1,1,1,1,1,1,1
"V592",8,7,6,3,3,3,3,1,1
"V593",8,7,6,3,3,3,3,1,1
"V594",9,8,7,6,6,2,2,2,2
"V595",9,8,7,6,6,2,2,2,2
"V596",7,6,5,5,5,5,4,3,2
"V597",7,6,5,5,5,5,4,3,2
"V598",10,9,8,7,4,4,4,3,2
"V599",6,5,4,4,4,4,4,3,2
"V600",7,6,5,5,5,5,4,3,2
"V601",3,1,1,1,1,1,1,1,1
"V602",4,3,2,2,2,2,2,2,2
"V603",9,8,7,6,6,2,2,2,2
"V604",4,3,2,2,2,2,2,2,2
"V605",8,7,6,3,3,3,3,1,1
"V606",5,4,3,3,3,3,3,1,1
"V607",4,3,2,2,2,2,2,2,2
"V608",2,2,1,1,1,1,1,1,1
"V609",4,3,2,2,2,2,2,2,2
"V610",9,8,7,6,6,2,2,2,2
"V611",5,4,3,3,3,3,3,1,1
"V612",7,6,5,5,5,5,4,3,2
"V613",4,3,2,2,2,2,2,2,2
"V614",2,2,1,1,1,1,1,1,1
"V615",4,3,2,2,2,2,2,2,2
"V616",7,6,5,5,5,5,4,3,2
"V617",4,3,2,2,2,2,2,2,2
"V618",9,8,7,6,6,2,2,2,2
"V619",7,6,5,5,5,5,4,3,2
"V620",2,2,1,1,1,1,1,1,1
"V621",4,3,2,2,2,2,2,2,2
"V622",4,3,2,2,2,2,2,2,2
"V623",4,3,2,2,2,2,2,2,2
"V624",6,5,4,4,4,4,4,3,2
"V625",4,3,2,2,2,2,2,2,2
"V626",7,6,5,5,5,5,4,3,2
"V627",4,3,2,2,2,2,2,2,2
"V628",10,9,8,7,4,4,4,3,2
"V629",7,6,5,5,5,5,4,3,2
"V630",9,8,7,6,6,2,2,2,2
