"","Cl_mat","cl_id","cl_id.1","cl_id.2","cl_id.3","cl_id.4","cl_id.5","cl_id.6","cl_id.7"
"V129",9,8,8,7,6,5,4,2,2
"V130",4,4,4,1,1,1,1,1,1
"V131",4,4,4,1,1,1,1,1,1
"V132",4,4,4,1,1,1,1,1,1
"V133",10,9,3,3,3,3,1,1,1
"V134",9,8,8,7,6,5,4,2,2
"V135",1,1,1,1,1,1,1,1,1
"V136",1,1,1,1,1,1,1,1,1
"V137",1,1,1,1,1,1,1,1,1
"V138",2,2,2,2,2,2,2,2,2
"V139",1,1,1,1,1,1,1,1,1
"V140",8,7,7,6,2,2,2,2,2
"V141",8,7,7,6,2,2,2,2,2
"V142",9,8,8,7,6,5,4,2,2
"V143",6,6,6,5,5,4,3,3,1
"V144",1,1,1,1,1,1,1,1,1
"V145",10,9,3,3,3,3,1,1,1
"V146",9,8,8,7,6,5,4,2,2
"V147",9,8,8,7,6,5,4,2,2
"V148",1,1,1,1,1,1,1,1,1
"V149",2,2,2,2,2,2,2,2,2
"V150",2,2,2,2,2,2,2,2,2
"V151",2,2,2,2,2,2,2,2,2
"V152",8,7,7,6,2,2,2,2,2
"V153",9,8,8,7,6,5,4,2,2
"V154",4,4,4,1,1,1,1,1,1
"V155",9,8,8,7,6,5,4,2,2
"V156",5,5,5,4,4,4,3,3,1
"V157",9,8,8,7,6,5,4,2,2
"V158",2,2,2,2,2,2,2,2,2
"V159",4,4,4,1,1,1,1,1,1
"V160",2,2,2,2,2,2,2,2,2
"V161",6,6,6,5,5,4,3,3,1
"V162",8,7,7,6,2,2,2,2,2
"V163",4,4,4,1,1,1,1,1,1
"V164",2,2,2,2,2,2,2,2,2
"V165",8,7,7,6,2,2,2,2,2
"V166",3,3,3,3,3,3,1,1,1
"V167",5,5,5,4,4,4,3,3,1
"V168",8,7,7,6,2,2,2,2,2
"V169",5,5,5,4,4,4,3,3,1
"V170",2,2,2,2,2,2,2,2,2
"V171",9,8,8,7,6,5,4,2,2
"V172",10,9,3,3,3,3,1,1,1
"V173",3,3,3,3,3,3,1,1,1
"V174",10,9,3,3,3,3,1,1,1
"V175",5,5,5,4,4,4,3,3,1
"V176",3,3,3,3,3,3,1,1,1
"V177",2,2,2,2,2,2,2,2,2
"V178",9,8,8,7,6,5,4,2,2
"V179",8,7,7,6,2,2,2,2,2
"V180",4,4,4,1,1,1,1,1,1
"V181",1,1,1,1,1,1,1,1,1
"V182",8,7,7,6,2,2,2,2,2
"V183",6,6,6,5,5,4,3,3,1
"V184",9,8,8,7,6,5,4,2,2
"V185",8,7,7,6,2,2,2,2,2
"V186",10,9,3,3,3,3,1,1,1
"V187",5,5,5,4,4,4,3,3,1
"V188",8,7,7,6,2,2,2,2,2
"V189",4,4,4,1,1,1,1,1,1
"V190",8,7,7,6,2,2,2,2,2
"V191",10,9,3,3,3,3,1,1,1
"V192",8,7,7,6,2,2,2,2,2
"V193",10,9,3,3,3,3,1,1,1
"V194",10,9,3,3,3,3,1,1,1
"V195",6,6,6,5,5,4,3,3,1
"V196",9,8,8,7,6,5,4,2,2
"V197",8,7,7,6,2,2,2,2,2
"V198",7,6,6,5,5,4,3,3,1
"V199",8,7,7,6,2,2,2,2,2
"V200",9,8,8,7,6,5,4,2,2
"V201",5,5,5,4,4,4,3,3,1
"V202",9,8,8,7,6,5,4,2,2
"V203",1,1,1,1,1,1,1,1,1
"V204",2,2,2,2,2,2,2,2,2
"V205",9,8,8,7,6,5,4,2,2
"V206",4,4,4,1,1,1,1,1,1
"V207",5,5,5,4,4,4,3,3,1
"V208",9,8,8,7,6,5,4,2,2
"V209",2,2,2,2,2,2,2,2,2
"V210",8,7,7,6,2,2,2,2,2
"V211",9,8,8,7,6,5,4,2,2
"V212",2,2,2,2,2,2,2,2,2
"V213",8,7,7,6,2,2,2,2,2
"V214",1,1,1,1,1,1,1,1,1
"V215",8,7,7,6,2,2,2,2,2
"V216",2,2,2,2,2,2,2,2,2
"V217",9,8,8,7,6,5,4,2,2
"V218",9,8,8,7,6,5,4,2,2
"V219",2,2,2,2,2,2,2,2,2
"V220",1,1,1,1,1,1,1,1,1
"V221",7,6,6,5,5,4,3,3,1
"V222",9,8,8,7,6,5,4,2,2
"V223",9,8,8,7,6,5,4,2,2
"V224",3,3,3,3,3,3,1,1,1
"V225",8,7,7,6,2,2,2,2,2
"V226",5,5,5,4,4,4,3,3,1
"V227",8,7,7,6,2,2,2,2,2
"V228",2,2,2,2,2,2,2,2,2
"V229",6,6,6,5,5,4,3,3,1
"V230",7,6,6,5,5,4,3,3,1
"V231",9,8,8,7,6,5,4,2,2
"V232",9,8,8,7,6,5,4,2,2
"V233",10,9,3,3,3,3,1,1,1
"V234",8,7,7,6,2,2,2,2,2
"V235",10,9,3,3,3,3,1,1,1
"V236",9,8,8,7,6,5,4,2,2
"V237",2,2,2,2,2,2,2,2,2
"V238",8,7,7,6,2,2,2,2,2
"V239",5,5,5,4,4,4,3,3,1
"V240",8,7,7,6,2,2,2,2,2
"V241",5,5,5,4,4,4,3,3,1
"V242",8,7,7,6,2,2,2,2,2
"V243",4,4,4,1,1,1,1,1,1
"V244",1,1,1,1,1,1,1,1,1
"V245",9,8,8,7,6,5,4,2,2
"V246",10,9,3,3,3,3,1,1,1
"V247",9,8,8,7,6,5,4,2,2
"V248",9,8,8,7,6,5,4,2,2
"V249",8,7,7,6,2,2,2,2,2
"V250",9,8,8,7,6,5,4,2,2
"V251",9,8,8,7,6,5,4,2,2
"V252",2,2,2,2,2,2,2,2,2
"V253",5,5,5,4,4,4,3,3,1
"V254",2,2,2,2,2,2,2,2,2
"V255",9,8,8,7,6,5,4,2,2
"V256",4,4,4,1,1,1,1,1,1
"V257",1,1,1,1,1,1,1,1,1
"V258",9,8,8,7,6,5,4,2,2
"V259",9,8,8,7,6,5,4,2,2
"V260",9,8,8,7,6,5,4,2,2
"V261",2,2,2,2,2,2,2,2,2
"V262",9,8,8,7,6,5,4,2,2
"V263",8,7,7,6,2,2,2,2,2
"V264",8,7,7,6,2,2,2,2,2
"V265",7,6,6,5,5,4,3,3,1
"V266",3,3,3,3,3,3,1,1,1
"V267",9,8,8,7,6,5,4,2,2
"V268",10,9,3,3,3,3,1,1,1
"V269",5,5,5,4,4,4,3,3,1
"V270",9,8,8,7,6,5,4,2,2
"V271",10,9,3,3,3,3,1,1,1
"V272",9,8,8,7,6,5,4,2,2
"V273",7,6,6,5,5,4,3,3,1
"V274",2,2,2,2,2,2,2,2,2
"V275",2,2,2,2,2,2,2,2,2
"V276",8,7,7,6,2,2,2,2,2
"V277",8,7,7,6,2,2,2,2,2
"V278",9,8,8,7,6,5,4,2,2
"V279",2,2,2,2,2,2,2,2,2
"V280",6,6,6,5,5,4,3,3,1
"V281",5,5,5,4,4,4,3,3,1
"V282",9,8,8,7,6,5,4,2,2
"V283",5,5,5,4,4,4,3,3,1
"V284",8,7,7,6,2,2,2,2,2
"V285",8,7,7,6,2,2,2,2,2
"V286",2,2,2,2,2,2,2,2,2
"V287",7,6,6,5,5,4,3,3,1
"V288",2,2,2,2,2,2,2,2,2
"V289",2,2,2,2,2,2,2,2,2
"V290",5,5,5,4,4,4,3,3,1
"V291",1,1,1,1,1,1,1,1,1
"V292",7,6,6,5,5,4,3,3,1
"V293",1,1,1,1,1,1,1,1,1
"V294",4,4,4,1,1,1,1,1,1
"V295",1,1,1,1,1,1,1,1,1
"V296",2,2,2,2,2,2,2,2,2
"V297",7,6,6,5,5,4,3,3,1
"V298",4,4,4,1,1,1,1,1,1
"V299",8,7,7,6,2,2,2,2,2
"V300",9,8,8,7,6,5,4,2,2
"V301",2,2,2,2,2,2,2,2,2
"V302",4,4,4,1,1,1,1,1,1
"V303",7,6,6,5,5,4,3,3,1
"V304",8,7,7,6,2,2,2,2,2
"V305",5,5,5,4,4,4,3,3,1
"V306",1,1,1,1,1,1,1,1,1
"V307",5,5,5,4,4,4,3,3,1
"V308",10,9,3,3,3,3,1,1,1
"V309",8,7,7,6,2,2,2,2,2
"V310",6,6,6,5,5,4,3,3,1
"V311",5,5,5,4,4,4,3,3,1
"V312",9,8,8,7,6,5,4,2,2
"V313",2,2,2,2,2,2,2,2,2
"V314",4,4,4,1,1,1,1,1,1
"V315",10,9,3,3,3,3,1,1,1
"V316",7,6,6,5,5,4,3,3,1
"V317",5,5,5,4,4,4,3,3,1
"V318",4,4,4,1,1,1,1,1,1
"V319",2,2,2,2,2,2,2,2,2
"V320",8,7,7,6,2,2,2,2,2
"V321",3,3,3,3,3,3,1,1,1
"V322",4,4,4,1,1,1,1,1,1
"V323",8,7,7,6,2,2,2,2,2
"V324",5,5,5,4,4,4,3,3,1
"V325",2,2,2,2,2,2,2,2,2
"V326",5,5,5,4,4,4,3,3,1
"V327",7,6,6,5,5,4,3,3,1
"V328",10,9,3,3,3,3,1,1,1
"V329",8,7,7,6,2,2,2,2,2
"V330",5,5,5,4,4,4,3,3,1
"V331",2,2,2,2,2,2,2,2,2
"V332",4,4,4,1,1,1,1,1,1
"V333",9,8,8,7,6,5,4,2,2
"V334",9,8,8,7,6,5,4,2,2
"V335",2,2,2,2,2,2,2,2,2
"V336",6,6,6,5,5,4,3,3,1
"V337",4,4,4,1,1,1,1,1,1
"V338",10,9,3,3,3,3,1,1,1
"V339",5,5,5,4,4,4,3,3,1
"V340",1,1,1,1,1,1,1,1,1
"V341",5,5,5,4,4,4,3,3,1
"V342",4,4,4,1,1,1,1,1,1
"V343",9,8,8,7,6,5,4,2,2
"V344",4,4,4,1,1,1,1,1,1
"V345",7,6,6,5,5,4,3,3,1
"V346",9,8,8,7,6,5,4,2,2
"V347",5,5,5,4,4,4,3,3,1
"V348",9,8,8,7,6,5,4,2,2
"V349",4,4,4,1,1,1,1,1,1
"V350",8,7,7,6,2,2,2,2,2
"V351",3,3,3,3,3,3,1,1,1
"V352",10,9,3,3,3,3,1,1,1
"V353",2,2,2,2,2,2,2,2,2
"V354",6,6,6,5,5,4,3,3,1
"V355",8,7,7,6,2,2,2,2,2
"V356",4,4,4,1,1,1,1,1,1
"V357",9,8,8,7,6,5,4,2,2
"V358",8,7,7,6,2,2,2,2,2
"V359",9,8,8,7,6,5,4,2,2
"V360",1,1,1,1,1,1,1,1,1
"V361",5,5,5,4,4,4,3,3,1
"V362",5,5,5,4,4,4,3,3,1
"V363",5,5,5,4,4,4,3,3,1
"V364",9,8,8,7,6,5,4,2,2
"V365",2,2,2,2,2,2,2,2,2
"V366",2,2,2,2,2,2,2,2,2
"V367",9,8,8,7,6,5,4,2,2
"V368",1,1,1,1,1,1,1,1,1
"V369",9,8,8,7,6,5,4,2,2
"V370",10,9,3,3,3,3,1,1,1
"V371",9,8,8,7,6,5,4,2,2
"V372",10,9,3,3,3,3,1,1,1
"V373",2,2,2,2,2,2,2,2,2
"V374",4,4,4,1,1,1,1,1,1
"V375",4,4,4,1,1,1,1,1,1
"V376",9,8,8,7,6,5,4,2,2
"V377",2,2,2,2,2,2,2,2,2
"V378",8,7,7,6,2,2,2,2,2
"V379",5,5,5,4,4,4,3,3,1
"V380",4,4,4,1,1,1,1,1,1
"V381",7,6,6,5,5,4,3,3,1
"V382",8,7,7,6,2,2,2,2,2
"V383",5,5,5,4,4,4,3,3,1
"V384",8,7,7,6,2,2,2,2,2
"V385",10,9,3,3,3,3,1,1,1
"V386",2,2,2,2,2,2,2,2,2
"V387",2,2,2,2,2,2,2,2,2
"V388",9,8,8,7,6,5,4,2,2
"V389",2,2,2,2,2,2,2,2,2
"V390",8,7,7,6,2,2,2,2,2
"V391",2,2,2,2,2,2,2,2,2
"V392",4,4,4,1,1,1,1,1,1
"V393",8,7,7,6,2,2,2,2,2
"V394",6,6,6,5,5,4,3,3,1
"V395",6,6,6,5,5,4,3,3,1
"V396",8,7,7,6,2,2,2,2,2
"V397",2,2,2,2,2,2,2,2,2
"V398",8,7,7,6,2,2,2,2,2
"V399",7,6,6,5,5,4,3,3,1
"V400",1,1,1,1,1,1,1,1,1
"V401",5,5,5,4,4,4,3,3,1
"V402",10,9,3,3,3,3,1,1,1
"V403",2,2,2,2,2,2,2,2,2
"V404",2,2,2,2,2,2,2,2,2
"V405",9,8,8,7,6,5,4,2,2
"V406",4,4,4,1,1,1,1,1,1
"V407",10,9,3,3,3,3,1,1,1
"V408",5,5,5,4,4,4,3,3,1
"V409",2,2,2,2,2,2,2,2,2
"V410",9,8,8,7,6,5,4,2,2
"V411",2,2,2,2,2,2,2,2,2
"V412",9,8,8,7,6,5,4,2,2
"V413",1,1,1,1,1,1,1,1,1
"V414",2,2,2,2,2,2,2,2,2
"V415",5,5,5,4,4,4,3,3,1
"V416",5,5,5,4,4,4,3,3,1
"V417",5,5,5,4,4,4,3,3,1
"V418",8,7,7,6,2,2,2,2,2
"V419",9,8,8,7,6,5,4,2,2
"V420",4,4,4,1,1,1,1,1,1
"V421",8,7,7,6,2,2,2,2,2
"V422",4,4,4,1,1,1,1,1,1
"V423",4,4,4,1,1,1,1,1,1
"V424",8,7,7,6,2,2,2,2,2
"V425",3,3,3,3,3,3,1,1,1
"V426",10,9,3,3,3,3,1,1,1
"V427",9,8,8,7,6,5,4,2,2
"V428",8,7,7,6,2,2,2,2,2
"V429",4,4,4,1,1,1,1,1,1
"V430",9,8,8,7,6,5,4,2,2
"V431",2,2,2,2,2,2,2,2,2
"V432",6,6,6,5,5,4,3,3,1
"V433",1,1,1,1,1,1,1,1,1
"V434",8,7,7,6,2,2,2,2,2
"V435",9,8,8,7,6,5,4,2,2
"V436",5,5,5,4,4,4,3,3,1
"V437",2,2,2,2,2,2,2,2,2
"V438",5,5,5,4,4,4,3,3,1
"V439",9,8,8,7,6,5,4,2,2
"V440",8,7,7,6,2,2,2,2,2
"V441",9,8,8,7,6,5,4,2,2
"V442",9,8,8,7,6,5,4,2,2
"V443",6,6,6,5,5,4,3,3,1
"V444",2,2,2,2,2,2,2,2,2
"V445",9,8,8,7,6,5,4,2,2
"V446",10,9,3,3,3,3,1,1,1
"V447",10,9,3,3,3,3,1,1,1
"V448",2,2,2,2,2,2,2,2,2
"V449",10,9,3,3,3,3,1,1,1
"V450",10,9,3,3,3,3,1,1,1
"V451",7,6,6,5,5,4,3,3,1
"V452",2,2,2,2,2,2,2,2,2
"V453",8,7,7,6,2,2,2,2,2
"V454",4,4,4,1,1,1,1,1,1
"V455",9,8,8,7,6,5,4,2,2
"V456",1,1,1,1,1,1,1,1,1
"V457",2,2,2,2,2,2,2,2,2
"V458",2,2,2,2,2,2,2,2,2
"V459",10,9,3,3,3,3,1,1,1
"V460",8,7,7,6,2,2,2,2,2
"V461",9,8,8,7,6,5,4,2,2
"V462",4,4,4,1,1,1,1,1,1
"V463",9,8,8,7,6,5,4,2,2
"V464",3,3,3,3,3,3,1,1,1
"V465",10,9,3,3,3,3,1,1,1
"V466",7,6,6,5,5,4,3,3,1
"V467",2,2,2,2,2,2,2,2,2
"V468",4,4,4,1,1,1,1,1,1
"V469",9,8,8,7,6,5,4,2,2
"V470",4,4,4,1,1,1,1,1,1
"V471",3,3,3,3,3,3,1,1,1
"V472",4,4,4,1,1,1,1,1,1
"V473",7,6,6,5,5,4,3,3,1
"V474",8,7,7,6,2,2,2,2,2
"V475",8,7,7,6,2,2,2,2,2
"V476",9,8,8,7,6,5,4,2,2
"V477",8,7,7,6,2,2,2,2,2
"V478",8,7,7,6,2,2,2,2,2
"V479",6,6,6,5,5,4,3,3,1
"V480",5,5,5,4,4,4,3,3,1
"V481",2,2,2,2,2,2,2,2,2
"V482",9,8,8,7,6,5,4,2,2
"V483",9,8,8,7,6,5,4,2,2
"V484",9,8,8,7,6,5,4,2,2
"V485",9,8,8,7,6,5,4,2,2
"V486",4,4,4,1,1,1,1,1,1
"V487",4,4,4,1,1,1,1,1,1
"V488",8,7,7,6,2,2,2,2,2
"V489",4,4,4,1,1,1,1,1,1
"V490",9,8,8,7,6,5,4,2,2
"V491",9,8,8,7,6,5,4,2,2
"V492",9,8,8,7,6,5,4,2,2
"V493",10,9,3,3,3,3,1,1,1
"V494",4,4,4,1,1,1,1,1,1
"V495",9,8,8,7,6,5,4,2,2
"V496",7,6,6,5,5,4,3,3,1
"V497",9,8,8,7,6,5,4,2,2
"V498",4,4,4,1,1,1,1,1,1
"V499",9,8,8,7,6,5,4,2,2
"V500",8,7,7,6,2,2,2,2,2
"V501",2,2,2,2,2,2,2,2,2
"V502",3,3,3,3,3,3,1,1,1
"V503",8,7,7,6,2,2,2,2,2
"V504",9,8,8,7,6,5,4,2,2
"V505",1,1,1,1,1,1,1,1,1
"V506",10,9,3,3,3,3,1,1,1
"V507",10,9,3,3,3,3,1,1,1
"V508",8,7,7,6,2,2,2,2,2
"V509",3,3,3,3,3,3,1,1,1
"V510",1,1,1,1,1,1,1,1,1
"V511",2,2,2,2,2,2,2,2,2
"V512",8,7,7,6,2,2,2,2,2
"V513",1,1,1,1,1,1,1,1,1
"V514",7,6,6,5,5,4,3,3,1
"V515",7,6,6,5,5,4,3,3,1
"V516",1,1,1,1,1,1,1,1,1
"V517",3,3,3,3,3,3,1,1,1
"V518",7,6,6,5,5,4,3,3,1
"V519",1,1,1,1,1,1,1,1,1
"V520",5,5,5,4,4,4,3,3,1
"V521",7,6,6,5,5,4,3,3,1
"V522",2,2,2,2,2,2,2,2,2
"V523",3,3,3,3,3,3,1,1,1
"V524",2,2,2,2,2,2,2,2,2
"V525",9,8,8,7,6,5,4,2,2
"V526",4,4,4,1,1,1,1,1,1
"V527",9,8,8,7,6,5,4,2,2
"V528",2,2,2,2,2,2,2,2,2
"V529",2,2,2,2,2,2,2,2,2
"V530",10,9,3,3,3,3,1,1,1
"V531",4,4,4,1,1,1,1,1,1
"V532",2,2,2,2,2,2,2,2,2
"V533",1,1,1,1,1,1,1,1,1
"V534",6,6,6,5,5,4,3,3,1
"V535",9,8,8,7,6,5,4,2,2
"V536",7,6,6,5,5,4,3,3,1
"V537",9,8,8,7,6,5,4,2,2
"V538",10,9,3,3,3,3,1,1,1
"V539",8,7,7,6,2,2,2,2,2
"V540",2,2,2,2,2,2,2,2,2
"V541",2,2,2,2,2,2,2,2,2
"V542",8,7,7,6,2,2,2,2,2
"V543",9,8,8,7,6,5,4,2,2
"V544",5,5,5,4,4,4,3,3,1
"V545",3,3,3,3,3,3,1,1,1
"V546",5,5,5,4,4,4,3,3,1
"V547",8,7,7,6,2,2,2,2,2
"V548",8,7,7,6,2,2,2,2,2
"V549",1,1,1,1,1,1,1,1,1
"V550",2,2,2,2,2,2,2,2,2
"V551",5,5,5,4,4,4,3,3,1
"V552",2,2,2,2,2,2,2,2,2
"V553",8,7,7,6,2,2,2,2,2
"V554",4,4,4,1,1,1,1,1,1
"V555",4,4,4,1,1,1,1,1,1
"V556",9,8,8,7,6,5,4,2,2
"V557",9,8,8,7,6,5,4,2,2
"V558",7,6,6,5,5,4,3,3,1
"V559",9,8,8,7,6,5,4,2,2
"V560",3,3,3,3,3,3,1,1,1
"V561",9,8,8,7,6,5,4,2,2
"V562",1,1,1,1,1,1,1,1,1
"V563",10,9,3,3,3,3,1,1,1
"V564",8,7,7,6,2,2,2,2,2
"V565",5,5,5,4,4,4,3,3,1
"V566",1,1,1,1,1,1,1,1,1
"V567",7,6,6,5,5,4,3,3,1
"V568",8,7,7,6,2,2,2,2,2
"V569",3,3,3,3,3,3,1,1,1
"V570",4,4,4,1,1,1,1,1,1
"V571",2,2,2,2,2,2,2,2,2
"V572",5,5,5,4,4,4,3,3,1
"V573",5,5,5,4,4,4,3,3,1
"V574",9,8,8,7,6,5,4,2,2
"V575",4,4,4,1,1,1,1,1,1
"V576",10,9,3,3,3,3,1,1,1
"V577",8,7,7,6,2,2,2,2,2
"V578",1,1,1,1,1,1,1,1,1
"V579",10,9,3,3,3,3,1,1,1
"V580",3,3,3,3,3,3,1,1,1
"V581",2,2,2,2,2,2,2,2,2
"V582",3,3,3,3,3,3,1,1,1
"V583",4,4,4,1,1,1,1,1,1
"V584",9,8,8,7,6,5,4,2,2
"V585",2,2,2,2,2,2,2,2,2
"V586",3,3,3,3,3,3,1,1,1
"V587",8,7,7,6,2,2,2,2,2
"V588",1,1,1,1,1,1,1,1,1
"V589",9,8,8,7,6,5,4,2,2
"V590",9,8,8,7,6,5,4,2,2
"V591",10,9,3,3,3,3,1,1,1
"V592",5,5,5,4,4,4,3,3,1
"V593",5,5,5,4,4,4,3,3,1
"V594",2,2,2,2,2,2,2,2,2
"V595",3,3,3,3,3,3,1,1,1
"V596",4,4,4,1,1,1,1,1,1
"V597",9,8,8,7,6,5,4,2,2
"V598",1,1,1,1,1,1,1,1,1
"V599",4,4,4,1,1,1,1,1,1
"V600",9,8,8,7,6,5,4,2,2
"V601",6,6,6,5,5,4,3,3,1
"V602",4,4,4,1,1,1,1,1,1
"V603",2,2,2,2,2,2,2,2,2
"V604",8,7,7,6,2,2,2,2,2
"V605",5,5,5,4,4,4,3,3,1
"V606",7,6,6,5,5,4,3,3,1
"V607",9,8,8,7,6,5,4,2,2
"V608",10,9,3,3,3,3,1,1,1
"V609",8,7,7,6,2,2,2,2,2
"V610",2,2,2,2,2,2,2,2,2
"V611",7,6,6,5,5,4,3,3,1
"V612",9,8,8,7,6,5,4,2,2
"V613",8,7,7,6,2,2,2,2,2
"V614",10,9,3,3,3,3,1,1,1
"V615",9,8,8,7,6,5,4,2,2
"V616",9,8,8,7,6,5,4,2,2
"V617",8,7,7,6,2,2,2,2,2
"V618",2,2,2,2,2,2,2,2,2
"V619",9,8,8,7,6,5,4,2,2
"V620",3,3,3,3,3,3,1,1,1
"V621",8,7,7,6,2,2,2,2,2
"V622",9,8,8,7,6,5,4,2,2
"V623",8,7,7,6,2,2,2,2,2
"V624",4,4,4,1,1,1,1,1,1
"V625",8,7,7,6,2,2,2,2,2
"V626",9,8,8,7,6,5,4,2,2
"V627",8,7,7,6,2,2,2,2,2
"V628",1,1,1,1,1,1,1,1,1
"V629",9,8,8,7,6,5,4,2,2
"V630",2,2,2,2,2,2,2,2,2
