"","Cl_mat","cl_id","cl_id.1","cl_id.2","cl_id.3","cl_id.4","cl_id.5","cl_id.6","cl_id.7"
"V46",7,6,6,5,5,4,3,3,1
"V47",8,7,7,6,5,4,3,3,1
"V48",7,6,6,5,5,4,3,3,1
"V49",9,8,8,7,6,5,4,2,2
"V50",3,2,2,2,2,2,1,1,1
"V51",4,3,3,3,3,3,2,2,2
"V52",7,6,6,5,5,4,3,3,1
"V53",4,3,3,3,3,3,2,2,2
"V54",9,8,8,7,6,5,4,2,2
"V55",9,8,8,7,6,5,4,2,2
"V56",2,1,1,1,1,1,1,1,1
"V57",9,8,8,7,6,5,4,2,2
"V58",8,7,7,6,5,4,3,3,1
"V59",4,3,3,3,3,3,2,2,2
"V60",8,7,7,6,5,4,3,3,1
"V61",9,8,8,7,6,5,4,2,2
"V62",4,3,3,3,3,3,2,2,2
"V63",8,7,7,6,5,4,3,3,1
"V64",9,8,8,7,6,5,4,2,2
"V65",1,1,1,1,1,1,1,1,1
"V66",8,7,7,6,5,4,3,3,1
"V67",9,8,8,7,6,5,4,2,2
"V68",4,3,3,3,3,3,2,2,2
"V69",9,8,8,7,6,5,4,2,2
"V70",7,6,6,5,5,4,3,3,1
"V71",6,5,5,4,4,1,1,1,1
"V72",9,8,8,7,6,5,4,2,2
"V73",9,8,8,7,6,5,4,2,2
"V74",8,7,7,6,5,4,3,3,1
"V75",9,8,8,7,6,5,4,2,2
"V76",4,3,3,3,3,3,2,2,2
"V77",4,3,3,3,3,3,2,2,2
"V78",9,8,8,7,6,5,4,2,2
"V79",4,3,3,3,3,3,2,2,2
"V80",4,3,3,3,3,3,2,2,2
"V81",4,3,3,3,3,3,2,2,2
"V82",9,8,8,7,6,5,4,2,2
"V83",4,3,3,3,3,3,2,2,2
"V84",4,3,3,3,3,3,2,2,2
"V85",4,3,3,3,3,3,2,2,2
"V86",4,3,3,3,3,3,2,2,2
"V87",7,6,6,5,5,4,3,3,1
"V88",7,6,6,5,5,4,3,3,1
"V89",6,5,5,4,4,1,1,1,1
"V90",6,5,5,4,4,1,1,1,1
"V91",8,7,7,6,5,4,3,3,1
"V92",8,7,7,6,5,4,3,3,1
"V93",7,6,6,5,5,4,3,3,1
"V94",9,8,8,7,6,5,4,2,2
"V95",8,7,7,6,5,4,3,3,1
"V96",4,3,3,3,3,3,2,2,2
"V97",3,2,2,2,2,2,1,1,1
"V98",4,3,3,3,3,3,2,2,2
"V99",3,2,2,2,2,2,1,1,1
"V100",4,3,3,3,3,3,2,2,2
"V101",10,9,2,2,2,2,1,1,1
"V102",8,7,7,6,5,4,3,3,1
"V103",4,3,3,3,3,3,2,2,2
"V104",7,6,6,5,5,4,3,3,1
"V105",7,6,6,5,5,4,3,3,1
"V106",4,3,3,3,3,3,2,2,2
"V107",9,8,8,7,6,5,4,2,2
"V108",3,2,2,2,2,2,1,1,1
"V109",9,8,8,7,6,5,4,2,2
"V110",4,3,3,3,3,3,2,2,2
"V111",4,3,3,3,3,3,2,2,2
"V112",4,3,3,3,3,3,2,2,2
"V113",2,1,1,1,1,1,1,1,1
"V114",3,2,2,2,2,2,1,1,1
"V115",8,7,7,6,5,4,3,3,1
"V116",10,9,2,2,2,2,1,1,1
"V117",4,3,3,3,3,3,2,2,2
"V118",8,7,7,6,5,4,3,3,1
"V119",4,3,3,3,3,3,2,2,2
"V120",4,3,3,3,3,3,2,2,2
"V121",6,5,5,4,4,1,1,1,1
"V122",4,3,3,3,3,3,2,2,2
"V123",3,2,2,2,2,2,1,1,1
"V124",8,7,7,6,5,4,3,3,1
"V125",3,2,2,2,2,2,1,1,1
"V126",5,4,4,1,1,1,1,1,1
"V127",1,1,1,1,1,1,1,1,1
"V128",9,8,8,7,6,5,4,2,2
"V129",9,8,8,7,6,5,4,2,2
"V130",8,7,7,6,5,4,3,3,1
"V131",8,7,7,6,5,4,3,3,1
"V132",8,7,7,6,5,4,3,3,1
"V133",3,2,2,2,2,2,1,1,1
"V134",9,8,8,7,6,5,4,2,2
"V135",7,6,6,5,5,4,3,3,1
"V136",7,6,6,5,5,4,3,3,1
"V137",7,6,6,5,5,4,3,3,1
"V138",4,3,3,3,3,3,2,2,2
"V139",7,6,6,5,5,4,3,3,1
"V140",4,3,3,3,3,3,2,2,2
"V141",4,3,3,3,3,3,2,2,2
"V142",9,8,8,7,6,5,4,2,2
"V143",2,1,1,1,1,1,1,1,1
"V144",7,6,6,5,5,4,3,3,1
"V145",3,2,2,2,2,2,1,1,1
"V146",9,8,8,7,6,5,4,2,2
"V147",9,8,8,7,6,5,4,2,2
"V148",7,6,6,5,5,4,3,3,1
"V149",4,3,3,3,3,3,2,2,2
"V150",4,3,3,3,3,3,2,2,2
"V151",4,3,3,3,3,3,2,2,2
"V152",4,3,3,3,3,3,2,2,2
"V153",9,8,8,7,6,5,4,2,2
"V154",8,7,7,6,5,4,3,3,1
"V155",9,8,8,7,6,5,4,2,2
"V156",6,5,5,4,4,1,1,1,1
"V157",9,8,8,7,6,5,4,2,2
"V158",4,3,3,3,3,3,2,2,2
"V159",8,7,7,6,5,4,3,3,1
"V160",4,3,3,3,3,3,2,2,2
"V161",2,1,1,1,1,1,1,1,1
"V162",8,7,7,6,5,4,3,3,1
"V163",8,7,7,6,5,4,3,3,1
"V164",4,3,3,3,3,3,2,2,2
"V165",9,8,8,7,6,5,4,2,2
"V166",3,2,2,2,2,2,1,1,1
"V167",6,5,5,4,4,1,1,1,1
"V168",4,3,3,3,3,3,2,2,2
"V169",6,5,5,4,4,1,1,1,1
"V170",4,3,3,3,3,3,2,2,2
"V171",9,8,8,7,6,5,4,2,2
"V172",10,9,2,2,2,2,1,1,1
"V173",8,7,7,6,5,4,3,3,1
"V174",3,2,2,2,2,2,1,1,1
"V175",6,5,5,4,4,1,1,1,1
"V176",3,2,2,2,2,2,1,1,1
"V177",4,3,3,3,3,3,2,2,2
"V178",9,8,8,7,6,5,4,2,2
"V179",9,8,8,7,6,5,4,2,2
"V180",8,7,7,6,5,4,3,3,1
"V181",7,6,6,5,5,4,3,3,1
"V182",4,3,3,3,3,3,2,2,2
"V183",2,1,1,1,1,1,1,1,1
"V184",9,8,8,7,6,5,4,2,2
"V185",4,3,3,3,3,3,2,2,2
"V186",3,2,2,2,2,2,1,1,1
"V187",6,5,5,4,4,1,1,1,1
"V188",4,3,3,3,3,3,2,2,2
"V189",8,7,7,6,5,4,3,3,1
"V190",4,3,3,3,3,3,2,2,2
"V191",3,2,2,2,2,2,1,1,1
"V192",9,8,8,7,6,5,4,2,2
"V193",3,2,2,2,2,2,1,1,1
"V194",3,2,2,2,2,2,1,1,1
"V195",2,1,1,1,1,1,1,1,1
"V196",9,8,8,7,6,5,4,2,2
"V197",4,3,3,3,3,3,2,2,2
"V198",5,4,4,1,1,1,1,1,1
"V199",4,3,3,3,3,3,2,2,2
"V200",9,8,8,7,6,5,4,2,2
"V201",6,5,5,4,4,1,1,1,1
"V202",9,8,8,7,6,5,4,2,2
"V203",7,6,6,5,5,4,3,3,1
"V204",4,3,3,3,3,3,2,2,2
"V205",9,8,8,7,6,5,4,2,2
"V206",8,7,7,6,5,4,3,3,1
"V207",10,9,2,2,2,2,1,1,1
"V208",9,8,8,7,6,5,4,2,2
"V209",4,3,3,3,3,3,2,2,2
"V210",9,8,8,7,6,5,4,2,2
"V211",9,8,8,7,6,5,4,2,2
"V212",4,3,3,3,3,3,2,2,2
"V213",4,3,3,3,3,3,2,2,2
"V214",7,6,6,5,5,4,3,3,1
"V215",4,3,3,3,3,3,2,2,2
"V216",4,3,3,3,3,3,2,2,2
"V217",9,8,8,7,6,5,4,2,2
"V218",9,8,8,7,6,5,4,2,2
"V219",4,3,3,3,3,3,2,2,2
"V220",7,6,6,5,5,4,3,3,1
"V221",5,4,4,1,1,1,1,1,1
"V222",9,8,8,7,6,5,4,2,2
"V223",9,8,8,7,6,5,4,2,2
"V224",8,7,7,6,5,4,3,3,1
"V225",9,8,8,7,6,5,4,2,2
"V226",6,5,5,4,4,1,1,1,1
"V227",4,3,3,3,3,3,2,2,2
"V228",4,3,3,3,3,3,2,2,2
"V229",1,1,1,1,1,1,1,1,1
"V230",2,1,1,1,1,1,1,1,1
"V231",9,8,8,7,6,5,4,2,2
"V232",9,8,8,7,6,5,4,2,2
"V233",3,2,2,2,2,2,1,1,1
"V234",4,3,3,3,3,3,2,2,2
"V235",3,2,2,2,2,2,1,1,1
"V236",9,8,8,7,6,5,4,2,2
"V237",4,3,3,3,3,3,2,2,2
"V238",4,3,3,3,3,3,2,2,2
"V239",6,5,5,4,4,1,1,1,1
"V240",8,7,7,6,5,4,3,3,1
"V241",6,5,5,4,4,1,1,1,1
"V242",9,8,8,7,6,5,4,2,2
"V243",8,7,7,6,5,4,3,3,1
"V244",7,6,6,5,5,4,3,3,1
"V245",9,8,8,7,6,5,4,2,2
"V246",3,2,2,2,2,2,1,1,1
"V247",9,8,8,7,6,5,4,2,2
"V248",9,8,8,7,6,5,4,2,2
"V249",9,8,8,7,6,5,4,2,2
"V250",9,8,8,7,6,5,4,2,2
"V251",9,8,8,7,6,5,4,2,2
"V252",4,3,3,3,3,3,2,2,2
"V253",6,5,5,4,4,1,1,1,1
"V254",4,3,3,3,3,3,2,2,2
"V255",9,8,8,7,6,5,4,2,2
"V256",3,2,2,2,2,2,1,1,1
"V257",7,6,6,5,5,4,3,3,1
"V258",7,6,6,5,5,4,3,3,1
"V259",9,8,8,7,6,5,4,2,2
"V260",7,6,6,5,5,4,3,3,1
"V261",4,3,3,3,3,3,2,2,2
"V262",9,8,8,7,6,5,4,2,2
"V263",4,3,3,3,3,3,2,2,2
"V264",9,8,8,7,6,5,4,2,2
"V265",5,4,4,1,1,1,1,1,1
"V266",4,3,3,3,3,3,2,2,2
"V267",9,8,8,7,6,5,4,2,2
"V268",10,9,2,2,2,2,1,1,1
"V269",6,5,5,4,4,1,1,1,1
"V270",9,8,8,7,6,5,4,2,2
"V271",3,2,2,2,2,2,1,1,1
"V272",9,8,8,7,6,5,4,2,2
"V273",5,4,4,1,1,1,1,1,1
"V274",4,3,3,3,3,3,2,2,2
"V275",4,3,3,3,3,3,2,2,2
"V276",4,3,3,3,3,3,2,2,2
"V277",8,7,7,6,5,4,3,3,1
"V278",9,8,8,7,6,5,4,2,2
"V279",4,3,3,3,3,3,2,2,2
"V280",1,1,1,1,1,1,1,1,1
"V281",6,5,5,4,4,1,1,1,1
"V282",9,8,8,7,6,5,4,2,2
"V283",6,5,5,4,4,1,1,1,1
"V284",8,7,7,6,5,4,3,3,1
"V285",4,3,3,3,3,3,2,2,2
"V286",4,3,3,3,3,3,2,2,2
"V287",2,1,1,1,1,1,1,1,1
"V288",4,3,3,3,3,3,2,2,2
"V289",4,3,3,3,3,3,2,2,2
"V290",6,5,5,4,4,1,1,1,1
"V291",7,6,6,5,5,4,3,3,1
"V292",5,4,4,1,1,1,1,1,1
"V293",7,6,6,5,5,4,3,3,1
"V294",8,7,7,6,5,4,3,3,1
"V295",7,6,6,5,5,4,3,3,1
"V296",4,3,3,3,3,3,2,2,2
"V297",5,4,4,1,1,1,1,1,1
"V298",8,7,7,6,5,4,3,3,1
"V299",4,3,3,3,3,3,2,2,2
"V300",9,8,8,7,6,5,4,2,2
"V301",4,3,3,3,3,3,2,2,2
"V302",7,6,6,5,5,4,3,3,1
"V303",5,4,4,1,1,1,1,1,1
"V304",9,8,8,7,6,5,4,2,2
"V305",6,5,5,4,4,1,1,1,1
"V306",7,6,6,5,5,4,3,3,1
"V307",6,5,5,4,4,1,1,1,1
"V308",3,2,2,2,2,2,1,1,1
"V309",4,3,3,3,3,3,2,2,2
"V310",1,1,1,1,1,1,1,1,1
"V311",6,5,5,4,4,1,1,1,1
"V312",9,8,8,7,6,5,4,2,2
"V313",4,3,3,3,3,3,2,2,2
"V314",8,7,7,6,5,4,3,3,1
"V315",3,2,2,2,2,2,1,1,1
"V316",5,4,4,1,1,1,1,1,1
"V317",6,5,5,4,4,1,1,1,1
"V318",8,7,7,6,5,4,3,3,1
"V319",4,3,3,3,3,3,2,2,2
"V320",8,7,7,6,5,4,3,3,1
"V321",3,2,2,2,2,2,1,1,1
"V322",8,7,7,6,5,4,3,3,1
"V323",9,8,8,7,6,5,4,2,2
"V324",6,5,5,4,4,1,1,1,1
"V325",4,3,3,3,3,3,2,2,2
"V326",6,5,5,4,4,1,1,1,1
"V327",5,4,4,1,1,1,1,1,1
"V328",3,2,2,2,2,2,1,1,1
"V329",4,3,3,3,3,3,2,2,2
"V330",6,5,5,4,4,1,1,1,1
"V331",4,3,3,3,3,3,2,2,2
"V332",8,7,7,6,5,4,3,3,1
"V333",9,8,8,7,6,5,4,2,2
"V334",9,8,8,7,6,5,4,2,2
"V335",4,3,3,3,3,3,2,2,2
"V336",1,1,1,1,1,1,1,1,1
"V337",8,7,7,6,5,4,3,3,1
"V338",3,2,2,2,2,2,1,1,1
"V339",6,5,5,4,4,1,1,1,1
"V340",7,6,6,5,5,4,3,3,1
"V341",6,5,5,4,4,1,1,1,1
"V342",8,7,7,6,5,4,3,3,1
"V343",9,8,8,7,6,5,4,2,2
"V344",8,7,7,6,5,4,3,3,1
"V345",5,4,4,1,1,1,1,1,1
"V346",9,8,8,7,6,5,4,2,2
"V347",6,5,5,4,4,1,1,1,1
"V348",9,8,8,7,6,5,4,2,2
"V349",8,7,7,6,5,4,3,3,1
"V350",4,3,3,3,3,3,2,2,2
"V351",1,1,1,1,1,1,1,1,1
"V352",3,2,2,2,2,2,1,1,1
"V353",4,3,3,3,3,3,2,2,2
"V354",1,1,1,1,1,1,1,1,1
"V355",8,7,7,6,5,4,3,3,1
"V356",8,7,7,6,5,4,3,3,1
"V357",9,8,8,7,6,5,4,2,2
"V358",9,8,8,7,6,5,4,2,2
"V359",9,8,8,7,6,5,4,2,2
"V360",7,6,6,5,5,4,3,3,1
"V361",6,5,5,4,4,1,1,1,1
"V362",6,5,5,4,4,1,1,1,1
"V363",6,5,5,4,4,1,1,1,1
"V364",9,8,8,7,6,5,4,2,2
"V365",4,3,3,3,3,3,2,2,2
"V366",4,3,3,3,3,3,2,2,2
"V367",9,8,8,7,6,5,4,2,2
"V368",7,6,6,5,5,4,3,3,1
"V369",9,8,8,7,6,5,4,2,2
"V370",10,9,2,2,2,2,1,1,1
"V371",9,8,8,7,6,5,4,2,2
"V372",3,2,2,2,2,2,1,1,1
"V373",4,3,3,3,3,3,2,2,2
"V374",8,7,7,6,5,4,3,3,1
"V375",8,7,7,6,5,4,3,3,1
"V376",9,8,8,7,6,5,4,2,2
"V377",4,3,3,3,3,3,2,2,2
"V378",9,8,8,7,6,5,4,2,2
"V379",6,5,5,4,4,1,1,1,1
"V380",8,7,7,6,5,4,3,3,1
"V381",5,4,4,1,1,1,1,1,1
"V382",4,3,3,3,3,3,2,2,2
"V383",6,5,5,4,4,1,1,1,1
"V384",9,8,8,7,6,5,4,2,2
"V385",10,9,2,2,2,2,1,1,1
"V386",4,3,3,3,3,3,2,2,2
"V387",4,3,3,3,3,3,2,2,2
"V388",9,8,8,7,6,5,4,2,2
"V389",4,3,3,3,3,3,2,2,2
"V390",8,7,7,6,5,4,3,3,1
"V391",4,3,3,3,3,3,2,2,2
"V392",8,7,7,6,5,4,3,3,1
"V393",8,7,7,6,5,4,3,3,1
"V394",1,1,1,1,1,1,1,1,1
"V395",1,1,1,1,1,1,1,1,1
"V396",9,8,8,7,6,5,4,2,2
"V397",4,3,3,3,3,3,2,2,2
"V398",9,8,8,7,6,5,4,2,2
"V399",5,4,4,1,1,1,1,1,1
"V400",7,6,6,5,5,4,3,3,1
"V401",6,5,5,4,4,1,1,1,1
"V402",10,9,2,2,2,2,1,1,1
"V403",4,3,3,3,3,3,2,2,2
"V404",4,3,3,3,3,3,2,2,2
"V405",9,8,8,7,6,5,4,2,2
"V406",8,7,7,6,5,4,3,3,1
"V407",3,2,2,2,2,2,1,1,1
"V408",6,5,5,4,4,1,1,1,1
"V409",4,3,3,3,3,3,2,2,2
"V410",9,8,8,7,6,5,4,2,2
"V411",4,3,3,3,3,3,2,2,2
"V412",9,8,8,7,6,5,4,2,2
"V413",7,6,6,5,5,4,3,3,1
"V414",4,3,3,3,3,3,2,2,2
"V415",6,5,5,4,4,1,1,1,1
"V416",6,5,5,4,4,1,1,1,1
"V417",6,5,5,4,4,1,1,1,1
"V418",9,8,8,7,6,5,4,2,2
"V419",9,8,8,7,6,5,4,2,2
"V420",8,7,7,6,5,4,3,3,1
"V421",4,3,3,3,3,3,2,2,2
"V422",8,7,7,6,5,4,3,3,1
"V423",8,7,7,6,5,4,3,3,1
"V424",4,3,3,3,3,3,2,2,2
"V425",3,2,2,2,2,2,1,1,1
"V426",3,2,2,2,2,2,1,1,1
"V427",9,8,8,7,6,5,4,2,2
"V428",4,3,3,3,3,3,2,2,2
"V429",8,7,7,6,5,4,3,3,1
"V430",9,8,8,7,6,5,4,2,2
"V431",4,3,3,3,3,3,2,2,2
"V432",1,1,1,1,1,1,1,1,1
"V433",7,6,6,5,5,4,3,3,1
"V434",4,3,3,3,3,3,2,2,2
"V435",9,8,8,7,6,5,4,2,2
"V436",6,5,5,4,4,1,1,1,1
"V437",4,3,3,3,3,3,2,2,2
"V438",6,5,5,4,4,1,1,1,1
"V439",9,8,8,7,6,5,4,2,2
"V440",4,3,3,3,3,3,2,2,2
"V441",9,8,8,7,6,5,4,2,2
"V442",9,8,8,7,6,5,4,2,2
"V443",2,1,1,1,1,1,1,1,1
"V444",4,3,3,3,3,3,2,2,2
"V445",9,8,8,7,6,5,4,2,2
"V446",3,2,2,2,2,2,1,1,1
"V447",10,9,2,2,2,2,1,1,1
"V448",8,7,7,6,5,4,3,3,1
"V449",10,9,2,2,2,2,1,1,1
"V450",3,2,2,2,2,2,1,1,1
"V451",5,4,4,1,1,1,1,1,1
"V452",4,3,3,3,3,3,2,2,2
"V453",4,3,3,3,3,3,2,2,2
"V454",8,7,7,6,5,4,3,3,1
"V455",9,8,8,7,6,5,4,2,2
"V456",7,6,6,5,5,4,3,3,1
"V457",4,3,3,3,3,3,2,2,2
"V458",4,3,3,3,3,3,2,2,2
"V459",10,9,2,2,2,2,1,1,1
"V460",9,8,8,7,6,5,4,2,2
"V461",9,8,8,7,6,5,4,2,2
"V462",8,7,7,6,5,4,3,3,1
"V463",9,8,8,7,6,5,4,2,2
"V464",8,7,7,6,5,4,3,3,1
"V465",3,2,2,2,2,2,1,1,1
"V466",5,4,4,1,1,1,1,1,1
"V467",4,3,3,3,3,3,2,2,2
"V468",8,7,7,6,5,4,3,3,1
"V469",9,8,8,7,6,5,4,2,2
"V470",8,7,7,6,5,4,3,3,1
"V471",3,2,2,2,2,2,1,1,1
"V472",8,7,7,6,5,4,3,3,1
"V473",5,4,4,1,1,1,1,1,1
"V474",4,3,3,3,3,3,2,2,2
"V475",4,3,3,3,3,3,2,2,2
"V476",9,8,8,7,6,5,4,2,2
"V477",4,3,3,3,3,3,2,2,2
"V478",4,3,3,3,3,3,2,2,2
"V479",1,1,1,1,1,1,1,1,1
"V480",6,5,5,4,4,1,1,1,1
"V481",4,3,3,3,3,3,2,2,2
"V482",9,8,8,7,6,5,4,2,2
"V483",9,8,8,7,6,5,4,2,2
"V484",9,8,8,7,6,5,4,2,2
"V485",9,8,8,7,6,5,4,2,2
"V486",7,6,6,5,5,4,3,3,1
"V487",7,6,6,5,5,4,3,3,1
"V488",9,8,8,7,6,5,4,2,2
"V489",8,7,7,6,5,4,3,3,1
"V490",9,8,8,7,6,5,4,2,2
"V491",9,8,8,7,6,5,4,2,2
"V492",9,8,8,7,6,5,4,2,2
"V493",3,2,2,2,2,2,1,1,1
"V494",8,7,7,6,5,4,3,3,1
"V495",9,8,8,7,6,5,4,2,2
"V496",5,4,4,1,1,1,1,1,1
"V497",9,8,8,7,6,5,4,2,2
"V498",8,7,7,6,5,4,3,3,1
"V499",9,8,8,7,6,5,4,2,2
"V500",8,7,7,6,5,4,3,3,1
"V501",4,3,3,3,3,3,2,2,2
"V502",1,1,1,1,1,1,1,1,1
"V503",9,8,8,7,6,5,4,2,2
"V504",9,8,8,7,6,5,4,2,2
"V505",7,6,6,5,5,4,3,3,1
"V506",3,2,2,2,2,2,1,1,1
"V507",3,2,2,2,2,2,1,1,1
"V508",4,3,3,3,3,3,2,2,2
"V509",8,7,7,6,5,4,3,3,1
"V510",7,6,6,5,5,4,3,3,1
"V511",4,3,3,3,3,3,2,2,2
"V512",8,7,7,6,5,4,3,3,1
"V513",7,6,6,5,5,4,3,3,1
"V514",5,4,4,1,1,1,1,1,1
"V515",5,4,4,1,1,1,1,1,1
"V516",7,6,6,5,5,4,3,3,1
"V517",8,7,7,6,5,4,3,3,1
"V518",5,4,4,1,1,1,1,1,1
"V519",7,6,6,5,5,4,3,3,1
"V520",6,5,5,4,4,1,1,1,1
"V521",5,4,4,1,1,1,1,1,1
"V522",4,3,3,3,3,3,2,2,2
"V523",3,2,2,2,2,2,1,1,1
"V524",4,3,3,3,3,3,2,2,2
"V525",9,8,8,7,6,5,4,2,2
"V526",8,7,7,6,5,4,3,3,1
"V527",9,8,8,7,6,5,4,2,2
"V528",4,3,3,3,3,3,2,2,2
"V529",4,3,3,3,3,3,2,2,2
"V530",3,2,2,2,2,2,1,1,1
"V531",8,7,7,6,5,4,3,3,1
"V532",4,3,3,3,3,3,2,2,2
"V533",7,6,6,5,5,4,3,3,1
"V534",2,1,1,1,1,1,1,1,1
"V535",9,8,8,7,6,5,4,2,2
"V536",5,4,4,1,1,1,1,1,1
"V537",9,8,8,7,6,5,4,2,2
"V538",3,2,2,2,2,2,1,1,1
"V539",4,3,3,3,3,3,2,2,2
"V540",4,3,3,3,3,3,2,2,2
"V541",4,3,3,3,3,3,2,2,2
"V542",4,3,3,3,3,3,2,2,2
"V543",9,8,8,7,6,5,4,2,2
"V544",6,5,5,4,4,1,1,1,1
"V545",8,7,7,6,5,4,3,3,1
"V546",6,5,5,4,4,1,1,1,1
"V547",4,3,3,3,3,3,2,2,2
"V548",9,8,8,7,6,5,4,2,2
"V549",7,6,6,5,5,4,3,3,1
"V550",4,3,3,3,3,3,2,2,2
"V551",6,5,5,4,4,1,1,1,1
"V552",4,3,3,3,3,3,2,2,2
"V553",4,3,3,3,3,3,2,2,2
"V554",8,7,7,6,5,4,3,3,1
"V555",8,7,7,6,5,4,3,3,1
"V556",9,8,8,7,6,5,4,2,2
"V557",9,8,8,7,6,5,4,2,2
"V558",2,1,1,1,1,1,1,1,1
"V559",9,8,8,7,6,5,4,2,2
"V560",3,2,2,2,2,2,1,1,1
"V561",9,8,8,7,6,5,4,2,2
"V562",7,6,6,5,5,4,3,3,1
"V563",3,2,2,2,2,2,1,1,1
"V564",9,8,8,7,6,5,4,2,2
"V565",6,5,5,4,4,1,1,1,1
"V566",7,6,6,5,5,4,3,3,1
"V567",5,4,4,1,1,1,1,1,1
"V568",8,7,7,6,5,4,3,3,1
"V569",4,3,3,3,3,3,2,2,2
"V570",8,7,7,6,5,4,3,3,1
"V571",4,3,3,3,3,3,2,2,2
"V572",6,5,5,4,4,1,1,1,1
"V573",6,5,5,4,4,1,1,1,1
"V574",9,8,8,7,6,5,4,2,2
"V575",8,7,7,6,5,4,3,3,1
"V576",3,2,2,2,2,2,1,1,1
"V577",9,8,8,7,6,5,4,2,2
"V578",7,6,6,5,5,4,3,3,1
"V579",10,9,2,2,2,2,1,1,1
"V580",8,7,7,6,5,4,3,3,1
"V581",4,3,3,3,3,3,2,2,2
"V582",3,2,2,2,2,2,1,1,1
"V583",7,6,6,5,5,4,3,3,1
"V584",9,8,8,7,6,5,4,2,2
"V585",4,3,3,3,3,3,2,2,2
"V586",8,7,7,6,5,4,3,3,1
"V587",4,3,3,3,3,3,2,2,2
"V588",7,6,6,5,5,4,3,3,1
"V589",9,8,8,7,6,5,4,2,2
"V590",7,6,6,5,5,4,3,3,1
"V591",3,2,2,2,2,2,1,1,1
"V592",6,5,5,4,4,1,1,1,1
"V593",6,5,5,4,4,1,1,1,1
"V594",4,3,3,3,3,3,2,2,2
"V595",4,3,3,3,3,3,2,2,2
"V596",9,8,8,7,6,5,4,2,2
"V597",9,8,8,7,6,5,4,2,2
"V598",7,6,6,5,5,4,3,3,1
"V599",8,7,7,6,5,4,3,3,1
"V600",9,8,8,7,6,5,4,2,2
"V601",1,1,1,1,1,1,1,1,1
"V602",8,7,7,6,5,4,3,3,1
"V603",4,3,3,3,3,3,2,2,2
"V604",9,8,8,7,6,5,4,2,2
"V605",6,5,5,4,4,1,1,1,1
"V606",5,4,4,1,1,1,1,1,1
"V607",9,8,8,7,6,5,4,2,2
"V608",3,2,2,2,2,2,1,1,1
"V609",8,7,7,6,5,4,3,3,1
"V610",4,3,3,3,3,3,2,2,2
"V611",5,4,4,1,1,1,1,1,1
"V612",9,8,8,7,6,5,4,2,2
"V613",8,7,7,6,5,4,3,3,1
"V614",3,2,2,2,2,2,1,1,1
"V615",9,8,8,7,6,5,4,2,2
"V616",9,8,8,7,6,5,4,2,2
"V617",4,3,3,3,3,3,2,2,2
"V618",4,3,3,3,3,3,2,2,2
"V619",9,8,8,7,6,5,4,2,2
"V620",3,2,2,2,2,2,1,1,1
"V621",9,8,8,7,6,5,4,2,2
"V622",9,8,8,7,6,5,4,2,2
"V623",9,8,8,7,6,5,4,2,2
"V624",8,7,7,6,5,4,3,3,1
"V625",4,3,3,3,3,3,2,2,2
"V626",9,8,8,7,6,5,4,2,2
"V627",4,3,3,3,3,3,2,2,2
"V628",7,6,6,5,5,4,3,3,1
"V629",7,6,6,5,5,4,3,3,1
"V630",4,3,3,3,3,3,2,2,2
