"","Cl_mat","cl_id","cl_id.1","cl_id.2","cl_id.3","cl_id.4","cl_id.5","cl_id.6","cl_id.7"
"V128",1,1,1,1,1,1,1,1,1
"V129",10,9,8,7,6,3,3,3,2
"V130",1,1,1,1,1,1,1,1,1
"V131",7,6,5,5,4,4,1,1,1
"V132",7,6,5,5,4,4,1,1,1
"V133",8,7,6,6,5,5,4,3,2
"V134",10,9,8,7,6,3,3,3,2
"V135",6,5,5,5,4,4,1,1,1
"V136",6,5,5,5,4,4,1,1,1
"V137",6,5,5,5,4,4,1,1,1
"V138",9,8,7,6,5,5,4,3,2
"V139",6,5,5,5,4,4,1,1,1
"V140",1,1,1,1,1,1,1,1,1
"V141",1,1,1,1,1,1,1,1,1
"V142",10,9,8,7,6,3,3,3,2
"V143",4,2,2,2,2,2,2,2,1
"V144",6,5,5,5,4,4,1,1,1
"V145",8,7,6,6,5,5,4,3,2
"V146",10,9,8,7,6,3,3,3,2
"V147",10,9,8,7,6,3,3,3,2
"V148",10,9,8,7,6,3,3,3,2
"V149",3,3,3,3,3,3,3,3,2
"V150",1,1,1,1,1,1,1,1,1
"V151",9,8,7,6,5,5,4,3,2
"V152",1,1,1,1,1,1,1,1,1
"V153",10,9,8,7,6,3,3,3,2
"V154",7,6,5,5,4,4,1,1,1
"V155",10,9,8,7,6,3,3,3,2
"V156",5,4,4,4,2,2,2,2,1
"V157",3,3,3,3,3,3,3,3,2
"V158",9,8,7,6,5,5,4,3,2
"V159",7,6,5,5,4,4,1,1,1
"V160",9,8,7,6,5,5,4,3,2
"V161",4,2,2,2,2,2,2,2,1
"V162",1,1,1,1,1,1,1,1,1
"V163",7,6,5,5,4,4,1,1,1
"V164",9,8,7,6,5,5,4,3,2
"V165",1,1,1,1,1,1,1,1,1
"V166",8,7,6,6,5,5,4,3,2
"V167",5,4,4,4,2,2,2,2,1
"V168",1,1,1,1,1,1,1,1,1
"V169",5,4,4,4,2,2,2,2,1
"V170",9,8,7,6,5,5,4,3,2
"V171",10,9,8,7,6,3,3,3,2
"V172",8,7,6,6,5,5,4,3,2
"V173",7,6,5,5,4,4,1,1,1
"V174",8,7,6,6,5,5,4,3,2
"V175",5,4,4,4,2,2,2,2,1
"V176",8,7,6,6,5,5,4,3,2
"V177",3,3,3,3,3,3,3,3,2
"V178",3,3,3,3,3,3,3,3,2
"V179",3,3,3,3,3,3,3,3,2
"V180",7,6,5,5,4,4,1,1,1
"V181",6,5,5,5,4,4,1,1,1
"V182",1,1,1,1,1,1,1,1,1
"V183",4,2,2,2,2,2,2,2,1
"V184",3,3,3,3,3,3,3,3,2
"V185",1,1,1,1,1,1,1,1,1
"V186",8,7,6,6,5,5,4,3,2
"V187",5,4,4,4,2,2,2,2,1
"V188",1,1,1,1,1,1,1,1,1
"V189",7,6,5,5,4,4,1,1,1
"V190",1,1,1,1,1,1,1,1,1
"V191",8,7,6,6,5,5,4,3,2
"V192",1,1,1,1,1,1,1,1,1
"V193",8,7,6,6,5,5,4,3,2
"V194",8,7,6,6,5,5,4,3,2
"V195",4,2,2,2,2,2,2,2,1
"V196",10,9,8,7,6,3,3,3,2
"V197",1,1,1,1,1,1,1,1,1
"V198",2,2,2,2,2,2,2,2,1
"V199",1,1,1,1,1,1,1,1,1
"V200",10,9,8,7,6,3,3,3,2
"V201",5,4,4,4,2,2,2,2,1
"V202",10,9,8,7,6,3,3,3,2
"V203",6,5,5,5,4,4,1,1,1
"V204",9,8,7,6,5,5,4,3,2
"V205",3,3,3,3,3,3,3,3,2
"V206",7,6,5,5,4,4,1,1,1
"V207",5,4,4,4,2,2,2,2,1
"V208",3,3,3,3,3,3,3,3,2
"V209",1,1,1,1,1,1,1,1,1
"V210",1,1,1,1,1,1,1,1,1
"V211",10,9,8,7,6,3,3,3,2
"V212",3,3,3,3,3,3,3,3,2
"V213",1,1,1,1,1,1,1,1,1
"V214",6,5,5,5,4,4,1,1,1
"V215",1,1,1,1,1,1,1,1,1
"V216",3,3,3,3,3,3,3,3,2
"V217",10,9,8,7,6,3,3,3,2
"V218",3,3,3,3,3,3,3,3,2
"V219",3,3,3,3,3,3,3,3,2
"V220",6,5,5,5,4,4,1,1,1
"V221",2,2,2,2,2,2,2,2,1
"V222",10,9,8,7,6,3,3,3,2
"V223",10,9,8,7,6,3,3,3,2
"V224",7,6,5,5,4,4,1,1,1
"V225",1,1,1,1,1,1,1,1,1
"V226",5,4,4,4,2,2,2,2,1
"V227",1,1,1,1,1,1,1,1,1
"V228",1,1,1,1,1,1,1,1,1
"V229",4,2,2,2,2,2,2,2,1
"V230",2,2,2,2,2,2,2,2,1
"V231",10,9,8,7,6,3,3,3,2
"V232",10,9,8,7,6,3,3,3,2
"V233",8,7,6,6,5,5,4,3,2
"V234",3,3,3,3,3,3,3,3,2
"V235",8,7,6,6,5,5,4,3,2
"V236",3,3,3,3,3,3,3,3,2
"V237",9,8,7,6,5,5,4,3,2
"V238",1,1,1,1,1,1,1,1,1
"V239",5,4,4,4,2,2,2,2,1
"V240",1,1,1,1,1,1,1,1,1
"V241",5,4,4,4,2,2,2,2,1
"V242",1,1,1,1,1,1,1,1,1
"V243",1,1,1,1,1,1,1,1,1
"V244",6,5,5,5,4,4,1,1,1
"V245",10,9,8,7,6,3,3,3,2
"V246",8,7,6,6,5,5,4,3,2
"V247",3,3,3,3,3,3,3,3,2
"V248",10,9,8,7,6,3,3,3,2
"V249",3,3,3,3,3,3,3,3,2
"V250",10,9,8,7,6,3,3,3,2
"V251",3,3,3,3,3,3,3,3,2
"V252",3,3,3,3,3,3,3,3,2
"V253",5,4,4,4,2,2,2,2,1
"V254",9,8,7,6,5,5,4,3,2
"V255",10,9,8,7,6,3,3,3,2
"V256",7,6,5,5,4,4,1,1,1
"V257",6,5,5,5,4,4,1,1,1
"V258",10,9,8,7,6,3,3,3,2
"V259",3,3,3,3,3,3,3,3,2
"V260",10,9,8,7,6,3,3,3,2
"V261",9,8,7,6,5,5,4,3,2
"V262",10,9,8,7,6,3,3,3,2
"V263",1,1,1,1,1,1,1,1,1
"V264",1,1,1,1,1,1,1,1,1
"V265",2,2,2,2,2,2,2,2,1
"V266",7,6,5,5,4,4,1,1,1
"V267",3,3,3,3,3,3,3,3,2
"V268",8,7,6,6,5,5,4,3,2
"V269",5,4,4,4,2,2,2,2,1
"V270",3,3,3,3,3,3,3,3,2
"V271",8,7,6,6,5,5,4,3,2
"V272",10,9,8,7,6,3,3,3,2
"V273",2,2,2,2,2,2,2,2,1
"V274",3,3,3,3,3,3,3,3,2
"V275",9,8,7,6,5,5,4,3,2
"V276",1,1,1,1,1,1,1,1,1
"V277",1,1,1,1,1,1,1,1,1
"V278",10,9,8,7,6,3,3,3,2
"V279",1,1,1,1,1,1,1,1,1
"V280",4,2,2,2,2,2,2,2,1
"V281",5,4,4,4,2,2,2,2,1
"V282",3,3,3,3,3,3,3,3,2
"V283",5,4,4,4,2,2,2,2,1
"V284",1,1,1,1,1,1,1,1,1
"V285",1,1,1,1,1,1,1,1,1
"V286",9,8,7,6,5,5,4,3,2
"V287",2,2,2,2,2,2,2,2,1
"V288",9,8,7,6,5,5,4,3,2
"V289",9,8,7,6,5,5,4,3,2
"V290",5,4,4,4,2,2,2,2,1
"V291",10,9,8,7,6,3,3,3,2
"V292",2,2,2,2,2,2,2,2,1
"V293",6,5,5,5,4,4,1,1,1
"V294",7,6,5,5,4,4,1,1,1
"V295",6,5,5,5,4,4,1,1,1
"V296",3,3,3,3,3,3,3,3,2
"V297",2,2,2,2,2,2,2,2,1
"V298",7,6,5,5,4,4,1,1,1
"V299",1,1,1,1,1,1,1,1,1
"V300",3,3,3,3,3,3,3,3,2
"V301",9,8,7,6,5,5,4,3,2
"V302",6,5,5,5,4,4,1,1,1
"V303",2,2,2,2,2,2,2,2,1
"V304",3,3,3,3,3,3,3,3,2
"V305",5,4,4,4,2,2,2,2,1
"V306",10,9,8,7,6,3,3,3,2
"V307",5,4,4,4,2,2,2,2,1
"V308",8,7,6,6,5,5,4,3,2
"V309",1,1,1,1,1,1,1,1,1
"V310",4,2,2,2,2,2,2,2,1
"V311",5,4,4,4,2,2,2,2,1
"V312",10,9,8,7,6,3,3,3,2
"V313",1,1,1,1,1,1,1,1,1
"V314",7,6,5,5,4,4,1,1,1
"V315",8,7,6,6,5,5,4,3,2
"V316",2,2,2,2,2,2,2,2,1
"V317",5,4,4,4,2,2,2,2,1
"V318",7,6,5,5,4,4,1,1,1
"V319",9,8,7,6,5,5,4,3,2
"V320",1,1,1,1,1,1,1,1,1
"V321",3,3,3,3,3,3,3,3,2
"V322",7,6,5,5,4,4,1,1,1
"V323",1,1,1,1,1,1,1,1,1
"V324",5,4,4,4,2,2,2,2,1
"V325",9,8,7,6,5,5,4,3,2
"V326",5,4,4,4,2,2,2,2,1
"V327",2,2,2,2,2,2,2,2,1
"V328",8,7,6,6,5,5,4,3,2
"V329",3,3,3,3,3,3,3,3,2
"V330",5,4,4,4,2,2,2,2,1
"V331",9,8,7,6,5,5,4,3,2
"V332",7,6,5,5,4,4,1,1,1
"V333",10,9,8,7,6,3,3,3,2
"V334",10,9,8,7,6,3,3,3,2
"V335",1,1,1,1,1,1,1,1,1
"V336",4,2,2,2,2,2,2,2,1
"V337",7,6,5,5,4,4,1,1,1
"V338",8,7,6,6,5,5,4,3,2
"V339",5,4,4,4,2,2,2,2,1
"V340",6,5,5,5,4,4,1,1,1
"V341",5,4,4,4,2,2,2,2,1
"V342",7,6,5,5,4,4,1,1,1
"V343",3,3,3,3,3,3,3,3,2
"V344",7,6,5,5,4,4,1,1,1
"V345",2,2,2,2,2,2,2,2,1
"V346",10,9,8,7,6,3,3,3,2
"V347",5,4,4,4,2,2,2,2,1
"V348",10,9,8,7,6,3,3,3,2
"V349",7,6,5,5,4,4,1,1,1
"V350",1,1,1,1,1,1,1,1,1
"V351",9,8,7,6,5,5,4,3,2
"V352",8,7,6,6,5,5,4,3,2
"V353",9,8,7,6,5,5,4,3,2
"V354",4,2,2,2,2,2,2,2,1
"V355",1,1,1,1,1,1,1,1,1
"V356",7,6,5,5,4,4,1,1,1
"V357",10,9,8,7,6,3,3,3,2
"V358",1,1,1,1,1,1,1,1,1
"V359",3,3,3,3,3,3,3,3,2
"V360",6,5,5,5,4,4,1,1,1
"V361",5,4,4,4,2,2,2,2,1
"V362",5,4,4,4,2,2,2,2,1
"V363",5,4,4,4,2,2,2,2,1
"V364",10,9,8,7,6,3,3,3,2
"V365",1,1,1,1,1,1,1,1,1
"V366",9,8,7,6,5,5,4,3,2
"V367",3,3,3,3,3,3,3,3,2
"V368",10,9,8,7,6,3,3,3,2
"V369",10,9,8,7,6,3,3,3,2
"V370",8,7,6,6,5,5,4,3,2
"V371",3,3,3,3,3,3,3,3,2
"V372",8,7,6,6,5,5,4,3,2
"V373",3,3,3,3,3,3,3,3,2
"V374",7,6,5,5,4,4,1,1,1
"V375",7,6,5,5,4,4,1,1,1
"V376",10,9,8,7,6,3,3,3,2
"V377",3,3,3,3,3,3,3,3,2
"V378",1,1,1,1,1,1,1,1,1
"V379",5,4,4,4,2,2,2,2,1
"V380",7,6,5,5,4,4,1,1,1
"V381",2,2,2,2,2,2,2,2,1
"V382",1,1,1,1,1,1,1,1,1
"V383",5,4,4,4,2,2,2,2,1
"V384",1,1,1,1,1,1,1,1,1
"V385",8,7,6,6,5,5,4,3,2
"V386",3,3,3,3,3,3,3,3,2
"V387",9,8,7,6,5,5,4,3,2
"V388",10,9,8,7,6,3,3,3,2
"V389",3,3,3,3,3,3,3,3,2
"V390",1,1,1,1,1,1,1,1,1
"V391",9,8,7,6,5,5,4,3,2
"V392",7,6,5,5,4,4,1,1,1
"V393",1,1,1,1,1,1,1,1,1
"V394",4,2,2,2,2,2,2,2,1
"V395",4,2,2,2,2,2,2,2,1
"V396",1,1,1,1,1,1,1,1,1
"V397",9,8,7,6,5,5,4,3,2
"V398",3,3,3,3,3,3,3,3,2
"V399",2,2,2,2,2,2,2,2,1
"V400",6,5,5,5,4,4,1,1,1
"V401",5,4,4,4,2,2,2,2,1
"V402",8,7,6,6,5,5,4,3,2
"V403",9,8,7,6,5,5,4,3,2
"V404",1,1,1,1,1,1,1,1,1
"V405",10,9,8,7,6,3,3,3,2
"V406",7,6,5,5,4,4,1,1,1
"V407",8,7,6,6,5,5,4,3,2
"V408",5,4,4,4,2,2,2,2,1
"V409",9,8,7,6,5,5,4,3,2
"V410",10,9,8,7,6,3,3,3,2
"V411",9,8,7,6,5,5,4,3,2
"V412",10,9,8,7,6,3,3,3,2
"V413",6,5,5,5,4,4,1,1,1
"V414",1,1,1,1,1,1,1,1,1
"V415",5,4,4,4,2,2,2,2,1
"V416",5,4,4,4,2,2,2,2,1
"V417",5,4,4,4,2,2,2,2,1
"V418",1,1,1,1,1,1,1,1,1
"V419",10,9,8,7,6,3,3,3,2
"V420",7,6,5,5,4,4,1,1,1
"V421",3,3,3,3,3,3,3,3,2
"V422",7,6,5,5,4,4,1,1,1
"V423",7,6,5,5,4,4,1,1,1
"V424",1,1,1,1,1,1,1,1,1
"V425",8,7,6,6,5,5,4,3,2
"V426",8,7,6,6,5,5,4,3,2
"V427",10,9,8,7,6,3,3,3,2
"V428",1,1,1,1,1,1,1,1,1
"V429",7,6,5,5,4,4,1,1,1
"V430",3,3,3,3,3,3,3,3,2
"V431",3,3,3,3,3,3,3,3,2
"V432",4,2,2,2,2,2,2,2,1
"V433",6,5,5,5,4,4,1,1,1
"V434",1,1,1,1,1,1,1,1,1
"V435",10,9,8,7,6,3,3,3,2
"V436",5,4,4,4,2,2,2,2,1
"V437",3,3,3,3,3,3,3,3,2
"V438",5,4,4,4,2,2,2,2,1
"V439",3,3,3,3,3,3,3,3,2
"V440",1,1,1,1,1,1,1,1,1
"V441",3,3,3,3,3,3,3,3,2
"V442",10,9,8,7,6,3,3,3,2
"V443",4,2,2,2,2,2,2,2,1
"V444",1,1,1,1,1,1,1,1,1
"V445",10,9,8,7,6,3,3,3,2
"V446",8,7,6,6,5,5,4,3,2
"V447",8,7,6,6,5,5,4,3,2
"V448",7,6,5,5,4,4,1,1,1
"V449",8,7,6,6,5,5,4,3,2
"V450",8,7,6,6,5,5,4,3,2
"V451",2,2,2,2,2,2,2,2,1
"V452",3,3,3,3,3,3,3,3,2
"V453",1,1,1,1,1,1,1,1,1
"V454",7,6,5,5,4,4,1,1,1
"V455",3,3,3,3,3,3,3,3,2
"V456",6,5,5,5,4,4,1,1,1
"V457",9,8,7,6,5,5,4,3,2
"V458",9,8,7,6,5,5,4,3,2
"V459",8,7,6,6,5,5,4,3,2
"V460",3,3,3,3,3,3,3,3,2
"V461",10,9,8,7,6,3,3,3,2
"V462",7,6,5,5,4,4,1,1,1
"V463",10,9,8,7,6,3,3,3,2
"V464",7,6,5,5,4,4,1,1,1
"V465",8,7,6,6,5,5,4,3,2
"V466",2,2,2,2,2,2,2,2,1
"V467",3,3,3,3,3,3,3,3,2
"V468",1,1,1,1,1,1,1,1,1
"V469",10,9,8,7,6,3,3,3,2
"V470",7,6,5,5,4,4,1,1,1
"V471",3,3,3,3,3,3,3,3,2
"V472",7,6,5,5,4,4,1,1,1
"V473",2,2,2,2,2,2,2,2,1
"V474",1,1,1,1,1,1,1,1,1
"V475",1,1,1,1,1,1,1,1,1
"V476",10,9,8,7,6,3,3,3,2
"V477",1,1,1,1,1,1,1,1,1
"V478",1,1,1,1,1,1,1,1,1
"V479",4,2,2,2,2,2,2,2,1
"V480",5,4,4,4,2,2,2,2,1
"V481",3,3,3,3,3,3,3,3,2
"V482",10,9,8,7,6,3,3,3,2
"V483",10,9,8,7,6,3,3,3,2
"V484",10,9,8,7,6,3,3,3,2
"V485",3,3,3,3,3,3,3,3,2
"V486",6,5,5,5,4,4,1,1,1
"V487",6,5,5,5,4,4,1,1,1
"V488",1,1,1,1,1,1,1,1,1
"V489",7,6,5,5,4,4,1,1,1
"V490",3,3,3,3,3,3,3,3,2
"V491",3,3,3,3,3,3,3,3,2
"V492",10,9,8,7,6,3,3,3,2
"V493",8,7,6,6,5,5,4,3,2
"V494",7,6,5,5,4,4,1,1,1
"V495",10,9,8,7,6,3,3,3,2
"V496",2,2,2,2,2,2,2,2,1
"V497",10,9,8,7,6,3,3,3,2
"V498",7,6,5,5,4,4,1,1,1
"V499",10,9,8,7,6,3,3,3,2
"V500",1,1,1,1,1,1,1,1,1
"V501",9,8,7,6,5,5,4,3,2
"V502",9,8,7,6,5,5,4,3,2
"V503",1,1,1,1,1,1,1,1,1
"V504",10,9,8,7,6,3,3,3,2
"V505",6,5,5,5,4,4,1,1,1
"V506",8,7,6,6,5,5,4,3,2
"V507",8,7,6,6,5,5,4,3,2
"V508",1,1,1,1,1,1,1,1,1
"V509",7,6,5,5,4,4,1,1,1
"V510",6,5,5,5,4,4,1,1,1
"V511",9,8,7,6,5,5,4,3,2
"V512",1,1,1,1,1,1,1,1,1
"V513",6,5,5,5,4,4,1,1,1
"V514",2,2,2,2,2,2,2,2,1
"V515",2,2,2,2,2,2,2,2,1
"V516",6,5,5,5,4,4,1,1,1
"V517",7,6,5,5,4,4,1,1,1
"V518",2,2,2,2,2,2,2,2,1
"V519",6,5,5,5,4,4,1,1,1
"V520",5,4,4,4,2,2,2,2,1
"V521",2,2,2,2,2,2,2,2,1
"V522",9,8,7,6,5,5,4,3,2
"V523",7,6,5,5,4,4,1,1,1
"V524",9,8,7,6,5,5,4,3,2
"V525",10,9,8,7,6,3,3,3,2
"V526",7,6,5,5,4,4,1,1,1
"V527",10,9,8,7,6,3,3,3,2
"V528",9,8,7,6,5,5,4,3,2
"V529",3,3,3,3,3,3,3,3,2
"V530",8,7,6,6,5,5,4,3,2
"V531",7,6,5,5,4,4,1,1,1
"V532",1,1,1,1,1,1,1,1,1
"V533",6,5,5,5,4,4,1,1,1
"V534",4,2,2,2,2,2,2,2,1
"V535",10,9,8,7,6,3,3,3,2
"V536",2,2,2,2,2,2,2,2,1
"V537",10,9,8,7,6,3,3,3,2
"V538",8,7,6,6,5,5,4,3,2
"V539",1,1,1,1,1,1,1,1,1
"V540",1,1,1,1,1,1,1,1,1
"V541",9,8,7,6,5,5,4,3,2
"V542",1,1,1,1,1,1,1,1,1
"V543",3,3,3,3,3,3,3,3,2
"V544",5,4,4,4,2,2,2,2,1
"V545",7,6,5,5,4,4,1,1,1
"V546",5,4,4,4,2,2,2,2,1
"V547",1,1,1,1,1,1,1,1,1
"V548",1,1,1,1,1,1,1,1,1
"V549",6,5,5,5,4,4,1,1,1
"V550",3,3,3,3,3,3,3,3,2
"V551",5,4,4,4,2,2,2,2,1
"V552",9,8,7,6,5,5,4,3,2
"V553",1,1,1,1,1,1,1,1,1
"V554",7,6,5,5,4,4,1,1,1
"V555",7,6,5,5,4,4,1,1,1
"V556",10,9,8,7,6,3,3,3,2
"V557",3,3,3,3,3,3,3,3,2
"V558",2,2,2,2,2,2,2,2,1
"V559",3,3,3,3,3,3,3,3,2
"V560",8,7,6,6,5,5,4,3,2
"V561",3,3,3,3,3,3,3,3,2
"V562",6,5,5,5,4,4,1,1,1
"V563",8,7,6,6,5,5,4,3,2
"V564",1,1,1,1,1,1,1,1,1
"V565",5,4,4,4,2,2,2,2,1
"V566",6,5,5,5,4,4,1,1,1
"V567",2,2,2,2,2,2,2,2,1
"V568",1,1,1,1,1,1,1,1,1
"V569",9,8,7,6,5,5,4,3,2
"V570",7,6,5,5,4,4,1,1,1
"V571",9,8,7,6,5,5,4,3,2
"V572",5,4,4,4,2,2,2,2,1
"V573",5,4,4,4,2,2,2,2,1
"V574",10,9,8,7,6,3,3,3,2
"V575",7,6,5,5,4,4,1,1,1
"V576",8,7,6,6,5,5,4,3,2
"V577",1,1,1,1,1,1,1,1,1
"V578",6,5,5,5,4,4,1,1,1
"V579",8,7,6,6,5,5,4,3,2
"V580",7,6,5,5,4,4,1,1,1
"V581",1,1,1,1,1,1,1,1,1
"V582",9,8,7,6,5,5,4,3,2
"V583",6,5,5,5,4,4,1,1,1
"V584",10,9,8,7,6,3,3,3,2
"V585",9,8,7,6,5,5,4,3,2
"V586",7,6,5,5,4,4,1,1,1
"V587",1,1,1,1,1,1,1,1,1
"V588",6,5,5,5,4,4,1,1,1
"V589",3,3,3,3,3,3,3,3,2
"V590",10,9,8,7,6,3,3,3,2
"V591",8,7,6,6,5,5,4,3,2
"V592",5,4,4,4,2,2,2,2,1
"V593",5,4,4,4,2,2,2,2,1
"V594",9,8,7,6,5,5,4,3,2
"V595",9,8,7,6,5,5,4,3,2
"V596",10,9,8,7,6,3,3,3,2
"V597",10,9,8,7,6,3,3,3,2
"V598",6,5,5,5,4,4,1,1,1
"V599",7,6,5,5,4,4,1,1,1
"V600",10,9,8,7,6,3,3,3,2
"V601",4,2,2,2,2,2,2,2,1
"V602",1,1,1,1,1,1,1,1,1
"V603",9,8,7,6,5,5,4,3,2
"V604",1,1,1,1,1,1,1,1,1
"V605",5,4,4,4,2,2,2,2,1
"V606",2,2,2,2,2,2,2,2,1
"V607",3,3,3,3,3,3,3,3,2
"V608",8,7,6,6,5,5,4,3,2
"V609",1,1,1,1,1,1,1,1,1
"V610",9,8,7,6,5,5,4,3,2
"V611",2,2,2,2,2,2,2,2,1
"V612",10,9,8,7,6,3,3,3,2
"V613",1,1,1,1,1,1,1,1,1
"V614",8,7,6,6,5,5,4,3,2
"V615",3,3,3,3,3,3,3,3,2
"V616",3,3,3,3,3,3,3,3,2
"V617",1,1,1,1,1,1,1,1,1
"V618",9,8,7,6,5,5,4,3,2
"V619",10,9,8,7,6,3,3,3,2
"V620",8,7,6,6,5,5,4,3,2
"V621",1,1,1,1,1,1,1,1,1
"V622",3,3,3,3,3,3,3,3,2
"V623",3,3,3,3,3,3,3,3,2
"V624",7,6,5,5,4,4,1,1,1
"V625",3,3,3,3,3,3,3,3,2
"V626",10,9,8,7,6,3,3,3,2
"V627",1,1,1,1,1,1,1,1,1
"V628",6,5,5,5,4,4,1,1,1
"V629",10,9,8,7,6,3,3,3,2
"V630",9,8,7,6,5,5,4,3,2
