"","Cl_mat","cl_id","cl_id.1","cl_id.2","cl_id.3","cl_id.4","cl_id.5","cl_id.6","cl_id.7"
"V373",9,8,7,6,5,5,4,2,2
"V374",2,2,2,2,2,2,1,1,1
"V375",2,2,2,2,2,2,1,1,1
"V376",10,9,8,7,6,5,4,2,2
"V377",9,8,7,6,5,5,4,2,2
"V378",1,1,1,1,1,1,1,1,1
"V379",8,7,6,5,4,4,3,3,1
"V380",2,2,2,2,2,2,1,1,1
"V381",5,5,5,4,4,4,3,3,1
"V382",1,1,1,1,1,1,1,1,1
"V383",8,7,6,5,4,4,3,3,1
"V384",1,1,1,1,1,1,1,1,1
"V385",4,4,4,3,3,3,2,2,2
"V386",9,8,7,6,5,5,4,2,2
"V387",3,3,3,3,3,3,2,2,2
"V388",10,9,8,7,6,5,4,2,2
"V389",9,8,7,6,5,5,4,2,2
"V390",1,1,1,1,1,1,1,1,1
"V391",1,1,1,1,1,1,1,1,1
"V392",2,2,2,2,2,2,1,1,1
"V393",1,1,1,1,1,1,1,1,1
"V394",6,5,5,4,4,4,3,3,1
"V395",6,5,5,4,4,4,3,3,1
"V396",1,1,1,1,1,1,1,1,1
"V397",3,3,3,3,3,3,2,2,2
"V398",9,8,7,6,5,5,4,2,2
"V399",5,5,5,4,4,4,3,3,1
"V400",7,6,2,2,2,2,1,1,1
"V401",8,7,6,5,4,4,3,3,1
"V402",4,4,4,3,3,3,2,2,2
"V403",3,3,3,3,3,3,2,2,2
"V404",1,1,1,1,1,1,1,1,1
"V405",10,9,8,7,6,5,4,2,2
"V406",2,2,2,2,2,2,1,1,1
"V407",4,4,4,3,3,3,2,2,2
"V408",8,7,6,5,4,4,3,3,1
"V409",3,3,3,3,3,3,2,2,2
"V410",10,9,8,7,6,5,4,2,2
"V411",3,3,3,3,3,3,2,2,2
"V412",10,9,8,7,6,5,4,2,2
"V413",7,6,2,2,2,2,1,1,1
"V414",1,1,1,1,1,1,1,1,1
"V415",8,7,6,5,4,4,3,3,1
"V416",8,7,6,5,4,4,3,3,1
"V417",8,7,6,5,4,4,3,3,1
"V418",1,1,1,1,1,1,1,1,1
"V419",10,9,8,7,6,5,4,2,2
"V420",2,2,2,2,2,2,1,1,1
"V421",9,8,7,6,5,5,4,2,2
"V422",2,2,2,2,2,2,1,1,1
"V423",2,2,2,2,2,2,1,1,1
"V424",1,1,1,1,1,1,1,1,1
"V425",4,4,4,3,3,3,2,2,2
"V426",4,4,4,3,3,3,2,2,2
"V427",10,9,8,7,6,5,4,2,2
"V428",1,1,1,1,1,1,1,1,1
"V429",2,2,2,2,2,2,1,1,1
"V430",9,8,7,6,5,5,4,2,2
"V431",9,8,7,6,5,5,4,2,2
"V432",6,5,5,4,4,4,3,3,1
"V433",7,6,2,2,2,2,1,1,1
"V434",1,1,1,1,1,1,1,1,1
"V435",10,9,8,7,6,5,4,2,2
"V436",8,7,6,5,4,4,3,3,1
"V437",9,8,7,6,5,5,4,2,2
"V438",8,7,6,5,4,4,3,3,1
"V439",9,8,7,6,5,5,4,2,2
"V440",1,1,1,1,1,1,1,1,1
"V441",9,8,7,6,5,5,4,2,2
"V442",10,9,8,7,6,5,4,2,2
"V443",6,5,5,4,4,4,3,3,1
"V444",1,1,1,1,1,1,1,1,1
"V445",10,9,8,7,6,5,4,2,2
"V446",4,4,4,3,3,3,2,2,2
"V447",4,4,4,3,3,3,2,2,2
"V448",3,3,3,3,3,3,2,2,2
"V449",4,4,4,3,3,3,2,2,2
"V450",4,4,4,3,3,3,2,2,2
"V451",5,5,5,4,4,4,3,3,1
"V452",9,8,7,6,5,5,4,2,2
"V453",1,1,1,1,1,1,1,1,1
"V454",2,2,2,2,2,2,1,1,1
"V455",9,8,7,6,5,5,4,2,2
"V456",7,6,2,2,2,2,1,1,1
"V457",3,3,3,3,3,3,2,2,2
"V458",3,3,3,3,3,3,2,2,2
"V459",4,4,4,3,3,3,2,2,2
"V460",9,8,7,6,5,5,4,2,2
"V461",10,9,8,7,6,5,4,2,2
"V462",2,2,2,2,2,2,1,1,1
"V463",10,9,8,7,6,5,4,2,2
"V464",2,2,2,2,2,2,1,1,1
"V465",4,4,4,3,3,3,2,2,2
"V466",5,5,5,4,4,4,3,3,1
"V467",9,8,7,6,5,5,4,2,2
"V468",2,2,2,2,2,2,1,1,1
"V469",10,9,8,7,6,5,4,2,2
"V470",2,2,2,2,2,2,1,1,1
"V471",9,8,7,6,5,5,4,2,2
"V472",2,2,2,2,2,2,1,1,1
"V473",5,5,5,4,4,4,3,3,1
"V474",1,1,1,1,1,1,1,1,1
"V475",1,1,1,1,1,1,1,1,1
"V476",10,9,8,7,6,5,4,2,2
"V477",1,1,1,1,1,1,1,1,1
"V478",1,1,1,1,1,1,1,1,1
"V479",6,5,5,4,4,4,3,3,1
"V480",8,7,6,5,4,4,3,3,1
"V481",9,8,7,6,5,5,4,2,2
"V482",10,9,8,7,6,5,4,2,2
"V483",10,9,8,7,6,5,4,2,2
"V484",10,9,8,7,6,5,4,2,2
"V485",9,8,7,6,5,5,4,2,2
"V486",2,2,2,2,2,2,1,1,1
"V487",2,2,2,2,2,2,1,1,1
"V488",1,1,1,1,1,1,1,1,1
"V489",2,2,2,2,2,2,1,1,1
"V490",9,8,7,6,5,5,4,2,2
"V491",9,8,7,6,5,5,4,2,2
"V492",10,9,8,7,6,5,4,2,2
"V493",4,4,4,3,3,3,2,2,2
"V494",2,2,2,2,2,2,1,1,1
"V495",10,9,8,7,6,5,4,2,2
"V496",5,5,5,4,4,4,3,3,1
"V497",10,9,8,7,6,5,4,2,2
"V498",2,2,2,2,2,2,1,1,1
"V499",10,9,8,7,6,5,4,2,2
"V500",1,1,1,1,1,1,1,1,1
"V501",3,3,3,3,3,3,2,2,2
"V502",3,3,3,3,3,3,2,2,2
"V503",1,1,1,1,1,1,1,1,1
"V504",10,9,8,7,6,5,4,2,2
"V505",7,6,2,2,2,2,1,1,1
"V506",4,4,4,3,3,3,2,2,2
"V507",4,4,4,3,3,3,2,2,2
"V508",1,1,1,1,1,1,1,1,1
"V509",3,3,3,3,3,3,2,2,2
"V510",7,6,2,2,2,2,1,1,1
"V511",3,3,3,3,3,3,2,2,2
"V512",1,1,1,1,1,1,1,1,1
"V513",7,6,2,2,2,2,1,1,1
"V514",5,5,5,4,4,4,3,3,1
"V515",5,5,5,4,4,4,3,3,1
"V516",7,6,2,2,2,2,1,1,1
"V517",3,3,3,3,3,3,2,2,2
"V518",5,5,5,4,4,4,3,3,1
"V519",7,6,2,2,2,2,1,1,1
"V520",8,7,6,5,4,4,3,3,1
"V521",5,5,5,4,4,4,3,3,1
"V522",3,3,3,3,3,3,2,2,2
"V523",9,8,7,6,5,5,4,2,2
"V524",3,3,3,3,3,3,2,2,2
"V525",10,9,8,7,6,5,4,2,2
"V526",2,2,2,2,2,2,1,1,1
"V527",10,9,8,7,6,5,4,2,2
"V528",3,3,3,3,3,3,2,2,2
"V529",9,8,7,6,5,5,4,2,2
"V530",4,4,4,3,3,3,2,2,2
"V531",2,2,2,2,2,2,1,1,1
"V532",1,1,1,1,1,1,1,1,1
"V533",7,6,2,2,2,2,1,1,1
"V534",6,5,5,4,4,4,3,3,1
"V535",10,9,8,7,6,5,4,2,2
"V536",5,5,5,4,4,4,3,3,1
"V537",10,9,8,7,6,5,4,2,2
"V538",4,4,4,3,3,3,2,2,2
"V539",1,1,1,1,1,1,1,1,1
"V540",1,1,1,1,1,1,1,1,1
"V541",3,3,3,3,3,3,2,2,2
"V542",1,1,1,1,1,1,1,1,1
"V543",9,8,7,6,5,5,4,2,2
"V544",8,7,6,5,4,4,3,3,1
"V545",2,2,2,2,2,2,1,1,1
"V546",8,7,6,5,4,4,3,3,1
"V547",1,1,1,1,1,1,1,1,1
"V548",1,1,1,1,1,1,1,1,1
"V549",7,6,2,2,2,2,1,1,1
"V550",9,8,7,6,5,5,4,2,2
"V551",8,7,6,5,4,4,3,3,1
"V552",3,3,3,3,3,3,2,2,2
"V553",1,1,1,1,1,1,1,1,1
"V554",2,2,2,2,2,2,1,1,1
"V555",2,2,2,2,2,2,1,1,1
"V556",10,9,8,7,6,5,4,2,2
"V557",9,8,7,6,5,5,4,2,2
"V558",5,5,5,4,4,4,3,3,1
"V559",9,8,7,6,5,5,4,2,2
"V560",4,4,4,3,3,3,2,2,2
"V561",9,8,7,6,5,5,4,2,2
"V562",7,6,2,2,2,2,1,1,1
"V563",4,4,4,3,3,3,2,2,2
"V564",1,1,1,1,1,1,1,1,1
"V565",8,7,6,5,4,4,3,3,1
"V566",7,6,2,2,2,2,1,1,1
"V567",5,5,5,4,4,4,3,3,1
"V568",1,1,1,1,1,1,1,1,1
"V569",3,3,3,3,3,3,2,2,2
"V570",2,2,2,2,2,2,1,1,1
"V571",3,3,3,3,3,3,2,2,2
"V572",8,7,6,5,4,4,3,3,1
"V573",8,7,6,5,4,4,3,3,1
"V574",10,9,8,7,6,5,4,2,2
"V575",2,2,2,2,2,2,1,1,1
"V576",4,4,4,3,3,3,2,2,2
"V577",1,1,1,1,1,1,1,1,1
"V578",7,6,2,2,2,2,1,1,1
"V579",4,4,4,3,3,3,2,2,2
"V580",2,2,2,2,2,2,1,1,1
"V581",1,1,1,1,1,1,1,1,1
"V582",3,3,3,3,3,3,2,2,2
"V583",2,2,2,2,2,2,1,1,1
"V584",10,9,8,7,6,5,4,2,2
"V585",3,3,3,3,3,3,2,2,2
"V586",2,2,2,2,2,2,1,1,1
"V587",1,1,1,1,1,1,1,1,1
"V588",7,6,2,2,2,2,1,1,1
"V589",9,8,7,6,5,5,4,2,2
"V590",10,9,8,7,6,5,4,2,2
"V591",4,4,4,3,3,3,2,2,2
"V592",8,7,6,5,4,4,3,3,1
"V593",8,7,6,5,4,4,3,3,1
"V594",3,3,3,3,3,3,2,2,2
"V595",3,3,3,3,3,3,2,2,2
"V596",2,2,2,2,2,2,1,1,1
"V597",10,9,8,7,6,5,4,2,2
"V598",10,9,8,7,6,5,4,2,2
"V599",2,2,2,2,2,2,1,1,1
"V600",10,9,8,7,6,5,4,2,2
"V601",6,5,5,4,4,4,3,3,1
"V602",2,2,2,2,2,2,1,1,1
"V603",3,3,3,3,3,3,2,2,2
"V604",1,1,1,1,1,1,1,1,1
"V605",8,7,6,5,4,4,3,3,1
"V606",5,5,5,4,4,4,3,3,1
"V607",9,8,7,6,5,5,4,2,2
"V608",4,4,4,3,3,3,2,2,2
"V609",1,1,1,1,1,1,1,1,1
"V610",3,3,3,3,3,3,2,2,2
"V611",5,5,5,4,4,4,3,3,1
"V612",10,9,8,7,6,5,4,2,2
"V613",1,1,1,1,1,1,1,1,1
"V614",4,4,4,3,3,3,2,2,2
"V615",9,8,7,6,5,5,4,2,2
"V616",9,8,7,6,5,5,4,2,2
"V617",1,1,1,1,1,1,1,1,1
"V618",3,3,3,3,3,3,2,2,2
"V619",10,9,8,7,6,5,4,2,2
"V620",4,4,4,3,3,3,2,2,2
"V621",1,1,1,1,1,1,1,1,1
"V622",9,8,7,6,5,5,4,2,2
"V623",9,8,7,6,5,5,4,2,2
"V624",2,2,2,2,2,2,1,1,1
"V625",9,8,7,6,5,5,4,2,2
"V626",10,9,8,7,6,5,4,2,2
"V627",1,1,1,1,1,1,1,1,1
"V628",7,6,2,2,2,2,1,1,1
"V629",10,9,8,7,6,5,4,2,2
"V630",3,3,3,3,3,3,2,2,2
