"","Cl_mat","cl_id","cl_id.1","cl_id.2","cl_id.3","cl_id.4","cl_id.5","cl_id.6","cl_id.7"
"V104",6,5,5,5,4,4,3,3,2
"V105",10,9,5,5,4,4,3,3,2
"V106",9,8,8,7,6,5,4,1,1
"V107",1,1,1,1,1,1,1,1,1
"V108",8,7,7,7,6,5,4,1,1
"V109",1,1,1,1,1,1,1,1,1
"V110",7,6,6,6,5,1,1,1,1
"V111",4,3,3,3,3,3,3,3,2
"V112",9,8,8,7,6,5,4,1,1
"V113",3,2,2,2,2,2,2,2,2
"V114",8,7,7,7,6,5,4,1,1
"V115",6,5,5,5,4,4,3,3,2
"V116",8,7,7,7,6,5,4,1,1
"V117",9,8,8,7,6,5,4,1,1
"V118",6,5,5,5,4,4,3,3,2
"V119",4,3,3,3,3,3,3,3,2
"V120",4,3,3,3,3,3,3,3,2
"V121",5,4,4,4,2,2,2,2,2
"V122",4,3,3,3,3,3,3,3,2
"V123",8,7,7,7,6,5,4,1,1
"V124",4,3,3,3,3,3,3,3,2
"V125",8,7,7,7,6,5,4,1,1
"V126",2,2,2,2,2,2,2,2,2
"V127",3,2,2,2,2,2,2,2,2
"V128",4,3,3,3,3,3,3,3,2
"V129",1,1,1,1,1,1,1,1,1
"V130",6,5,5,5,4,4,3,3,2
"V131",6,5,5,5,4,4,3,3,2
"V132",6,5,5,5,4,4,3,3,2
"V133",8,7,7,7,6,5,4,1,1
"V134",1,1,1,1,1,1,1,1,1
"V135",10,9,5,5,4,4,3,3,2
"V136",10,9,5,5,4,4,3,3,2
"V137",10,9,5,5,4,4,3,3,2
"V138",9,8,8,7,6,5,4,1,1
"V139",10,9,5,5,4,4,3,3,2
"V140",4,3,3,3,3,3,3,3,2
"V141",4,3,3,3,3,3,3,3,2
"V142",1,1,1,1,1,1,1,1,1
"V143",3,2,2,2,2,2,2,2,2
"V144",10,9,5,5,4,4,3,3,2
"V145",8,7,7,7,6,5,4,1,1
"V146",1,1,1,1,1,1,1,1,1
"V147",1,1,1,1,1,1,1,1,1
"V148",1,1,1,1,1,1,1,1,1
"V149",7,6,6,6,5,1,1,1,1
"V150",4,3,3,3,3,3,3,3,2
"V151",9,8,8,7,6,5,4,1,1
"V152",4,3,3,3,3,3,3,3,2
"V153",1,1,1,1,1,1,1,1,1
"V154",6,5,5,5,4,4,3,3,2
"V155",1,1,1,1,1,1,1,1,1
"V156",5,4,4,4,2,2,2,2,2
"V157",7,6,6,6,5,1,1,1,1
"V158",9,8,8,7,6,5,4,1,1
"V159",6,5,5,5,4,4,3,3,2
"V160",9,8,8,7,6,5,4,1,1
"V161",3,2,2,2,2,2,2,2,2
"V162",4,3,3,3,3,3,3,3,2
"V163",6,5,5,5,4,4,3,3,2
"V164",9,8,8,7,6,5,4,1,1
"V165",4,3,3,3,3,3,3,3,2
"V166",8,7,7,7,6,5,4,1,1
"V167",5,4,4,4,2,2,2,2,2
"V168",4,3,3,3,3,3,3,3,2
"V169",5,4,4,4,2,2,2,2,2
"V170",9,8,8,7,6,5,4,1,1
"V171",1,1,1,1,1,1,1,1,1
"V172",8,7,7,7,6,5,4,1,1
"V173",9,8,8,7,6,5,4,1,1
"V174",8,7,7,7,6,5,4,1,1
"V175",5,4,4,4,2,2,2,2,2
"V176",8,7,7,7,6,5,4,1,1
"V177",7,6,6,6,5,1,1,1,1
"V178",7,6,6,6,5,1,1,1,1
"V179",7,6,6,6,5,1,1,1,1
"V180",6,5,5,5,4,4,3,3,2
"V181",10,9,5,5,4,4,3,3,2
"V182",4,3,3,3,3,3,3,3,2
"V183",3,2,2,2,2,2,2,2,2
"V184",7,6,6,6,5,1,1,1,1
"V185",4,3,3,3,3,3,3,3,2
"V186",8,7,7,7,6,5,4,1,1
"V187",5,4,4,4,2,2,2,2,2
"V188",4,3,3,3,3,3,3,3,2
"V189",6,5,5,5,4,4,3,3,2
"V190",4,3,3,3,3,3,3,3,2
"V191",8,7,7,7,6,5,4,1,1
"V192",4,3,3,3,3,3,3,3,2
"V193",8,7,7,7,6,5,4,1,1
"V194",8,7,7,7,6,5,4,1,1
"V195",3,2,2,2,2,2,2,2,2
"V196",1,1,1,1,1,1,1,1,1
"V197",4,3,3,3,3,3,3,3,2
"V198",2,2,2,2,2,2,2,2,2
"V199",4,3,3,3,3,3,3,3,2
"V200",1,1,1,1,1,1,1,1,1
"V201",5,4,4,4,2,2,2,2,2
"V202",1,1,1,1,1,1,1,1,1
"V203",1,1,1,1,1,1,1,1,1
"V204",9,8,8,7,6,5,4,1,1
"V205",7,6,6,6,5,1,1,1,1
"V206",6,5,5,5,4,4,3,3,2
"V207",5,4,4,4,2,2,2,2,2
"V208",7,6,6,6,5,1,1,1,1
"V209",4,3,3,3,3,3,3,3,2
"V210",4,3,3,3,3,3,3,3,2
"V211",1,1,1,1,1,1,1,1,1
"V212",7,6,6,6,5,1,1,1,1
"V213",4,3,3,3,3,3,3,3,2
"V214",10,9,5,5,4,4,3,3,2
"V215",4,3,3,3,3,3,3,3,2
"V216",7,6,6,6,5,1,1,1,1
"V217",1,1,1,1,1,1,1,1,1
"V218",7,6,6,6,5,1,1,1,1
"V219",7,6,6,6,5,1,1,1,1
"V220",10,9,5,5,4,4,3,3,2
"V221",2,2,2,2,2,2,2,2,2
"V222",1,1,1,1,1,1,1,1,1
"V223",1,1,1,1,1,1,1,1,1
"V224",9,8,8,7,6,5,4,1,1
"V225",4,3,3,3,3,3,3,3,2
"V226",5,4,4,4,2,2,2,2,2
"V227",4,3,3,3,3,3,3,3,2
"V228",4,3,3,3,3,3,3,3,2
"V229",3,2,2,2,2,2,2,2,2
"V230",2,2,2,2,2,2,2,2,2
"V231",1,1,1,1,1,1,1,1,1
"V232",1,1,1,1,1,1,1,1,1
"V233",8,7,7,7,6,5,4,1,1
"V234",7,6,6,6,5,1,1,1,1
"V235",8,7,7,7,6,5,4,1,1
"V236",7,6,6,6,5,1,1,1,1
"V237",9,8,8,7,6,5,4,1,1
"V238",4,3,3,3,3,3,3,3,2
"V239",5,4,4,4,2,2,2,2,2
"V240",4,3,3,3,3,3,3,3,2
"V241",5,4,4,4,2,2,2,2,2
"V242",4,3,3,3,3,3,3,3,2
"V243",4,3,3,3,3,3,3,3,2
"V244",10,9,5,5,4,4,3,3,2
"V245",1,1,1,1,1,1,1,1,1
"V246",8,7,7,7,6,5,4,1,1
"V247",7,6,6,6,5,1,1,1,1
"V248",1,1,1,1,1,1,1,1,1
"V249",7,6,6,6,5,1,1,1,1
"V250",1,1,1,1,1,1,1,1,1
"V251",7,6,6,6,5,1,1,1,1
"V252",7,6,6,6,5,1,1,1,1
"V253",5,4,4,4,2,2,2,2,2
"V254",9,8,8,7,6,5,4,1,1
"V255",1,1,1,1,1,1,1,1,1
"V256",6,5,5,5,4,4,3,3,2
"V257",10,9,5,5,4,4,3,3,2
"V258",1,1,1,1,1,1,1,1,1
"V259",7,6,6,6,5,1,1,1,1
"V260",1,1,1,1,1,1,1,1,1
"V261",4,3,3,3,3,3,3,3,2
"V262",1,1,1,1,1,1,1,1,1
"V263",4,3,3,3,3,3,3,3,2
"V264",4,3,3,3,3,3,3,3,2
"V265",2,2,2,2,2,2,2,2,2
"V266",9,8,8,7,6,5,4,1,1
"V267",7,6,6,6,5,1,1,1,1
"V268",8,7,7,7,6,5,4,1,1
"V269",5,4,4,4,2,2,2,2,2
"V270",7,6,6,6,5,1,1,1,1
"V271",8,7,7,7,6,5,4,1,1
"V272",1,1,1,1,1,1,1,1,1
"V273",2,2,2,2,2,2,2,2,2
"V274",7,6,6,6,5,1,1,1,1
"V275",9,8,8,7,6,5,4,1,1
"V276",4,3,3,3,3,3,3,3,2
"V277",4,3,3,3,3,3,3,3,2
"V278",1,1,1,1,1,1,1,1,1
"V279",4,3,3,3,3,3,3,3,2
"V280",3,2,2,2,2,2,2,2,2
"V281",5,4,4,4,2,2,2,2,2
"V282",7,6,6,6,5,1,1,1,1
"V283",5,4,4,4,2,2,2,2,2
"V284",4,3,3,3,3,3,3,3,2
"V285",4,3,3,3,3,3,3,3,2
"V286",9,8,8,7,6,5,4,1,1
"V287",2,2,2,2,2,2,2,2,2
"V288",9,8,8,7,6,5,4,1,1
"V289",9,8,8,7,6,5,4,1,1
"V290",5,4,4,4,2,2,2,2,2
"V291",1,1,1,1,1,1,1,1,1
"V292",2,2,2,2,2,2,2,2,2
"V293",10,9,5,5,4,4,3,3,2
"V294",6,5,5,5,4,4,3,3,2
"V295",10,9,5,5,4,4,3,3,2
"V296",7,6,6,6,5,1,1,1,1
"V297",2,2,2,2,2,2,2,2,2
"V298",6,5,5,5,4,4,3,3,2
"V299",4,3,3,3,3,3,3,3,2
"V300",7,6,6,6,5,1,1,1,1
"V301",9,8,8,7,6,5,4,1,1
"V302",6,5,5,5,4,4,3,3,2
"V303",2,2,2,2,2,2,2,2,2
"V304",7,6,6,6,5,1,1,1,1
"V305",5,4,4,4,2,2,2,2,2
"V306",1,1,1,1,1,1,1,1,1
"V307",5,4,4,4,2,2,2,2,2
"V308",8,7,7,7,6,5,4,1,1
"V309",4,3,3,3,3,3,3,3,2
"V310",3,2,2,2,2,2,2,2,2
"V311",5,4,4,4,2,2,2,2,2
"V312",1,1,1,1,1,1,1,1,1
"V313",4,3,3,3,3,3,3,3,2
"V314",6,5,5,5,4,4,3,3,2
"V315",8,7,7,7,6,5,4,1,1
"V316",2,2,2,2,2,2,2,2,2
"V317",5,4,4,4,2,2,2,2,2
"V318",6,5,5,5,4,4,3,3,2
"V319",9,8,8,7,6,5,4,1,1
"V320",4,3,3,3,3,3,3,3,2
"V321",7,6,6,6,5,1,1,1,1
"V322",6,5,5,5,4,4,3,3,2
"V323",4,3,3,3,3,3,3,3,2
"V324",5,4,4,4,2,2,2,2,2
"V325",9,8,8,7,6,5,4,1,1
"V326",5,4,4,4,2,2,2,2,2
"V327",2,2,2,2,2,2,2,2,2
"V328",8,7,7,7,6,5,4,1,1
"V329",7,6,6,6,5,1,1,1,1
"V330",5,4,4,4,2,2,2,2,2
"V331",9,8,8,7,6,5,4,1,1
"V332",6,5,5,5,4,4,3,3,2
"V333",1,1,1,1,1,1,1,1,1
"V334",1,1,1,1,1,1,1,1,1
"V335",4,3,3,3,3,3,3,3,2
"V336",3,2,2,2,2,2,2,2,2
"V337",6,5,5,5,4,4,3,3,2
"V338",8,7,7,7,6,5,4,1,1
"V339",5,4,4,4,2,2,2,2,2
"V340",10,9,5,5,4,4,3,3,2
"V341",5,4,4,4,2,2,2,2,2
"V342",6,5,5,5,4,4,3,3,2
"V343",7,6,6,6,5,1,1,1,1
"V344",6,5,5,5,4,4,3,3,2
"V345",2,2,2,2,2,2,2,2,2
"V346",1,1,1,1,1,1,1,1,1
"V347",5,4,4,4,2,2,2,2,2
"V348",1,1,1,1,1,1,1,1,1
"V349",6,5,5,5,4,4,3,3,2
"V350",4,3,3,3,3,3,3,3,2
"V351",9,8,8,7,6,5,4,1,1
"V352",8,7,7,7,6,5,4,1,1
"V353",9,8,8,7,6,5,4,1,1
"V354",3,2,2,2,2,2,2,2,2
"V355",4,3,3,3,3,3,3,3,2
"V356",6,5,5,5,4,4,3,3,2
"V357",1,1,1,1,1,1,1,1,1
"V358",4,3,3,3,3,3,3,3,2
"V359",7,6,6,6,5,1,1,1,1
"V360",10,9,5,5,4,4,3,3,2
"V361",5,4,4,4,2,2,2,2,2
"V362",5,4,4,4,2,2,2,2,2
"V363",5,4,4,4,2,2,2,2,2
"V364",1,1,1,1,1,1,1,1,1
"V365",4,3,3,3,3,3,3,3,2
"V366",9,8,8,7,6,5,4,1,1
"V367",7,6,6,6,5,1,1,1,1
"V368",1,1,1,1,1,1,1,1,1
"V369",1,1,1,1,1,1,1,1,1
"V370",8,7,7,7,6,5,4,1,1
"V371",7,6,6,6,5,1,1,1,1
"V372",8,7,7,7,6,5,4,1,1
"V373",7,6,6,6,5,1,1,1,1
"V374",6,5,5,5,4,4,3,3,2
"V375",6,5,5,5,4,4,3,3,2
"V376",1,1,1,1,1,1,1,1,1
"V377",7,6,6,6,5,1,1,1,1
"V378",4,3,3,3,3,3,3,3,2
"V379",5,4,4,4,2,2,2,2,2
"V380",6,5,5,5,4,4,3,3,2
"V381",2,2,2,2,2,2,2,2,2
"V382",4,3,3,3,3,3,3,3,2
"V383",5,4,4,4,2,2,2,2,2
"V384",4,3,3,3,3,3,3,3,2
"V385",8,7,7,7,6,5,4,1,1
"V386",7,6,6,6,5,1,1,1,1
"V387",9,8,8,7,6,5,4,1,1
"V388",1,1,1,1,1,1,1,1,1
"V389",7,6,6,6,5,1,1,1,1
"V390",4,3,3,3,3,3,3,3,2
"V391",4,3,3,3,3,3,3,3,2
"V392",6,5,5,5,4,4,3,3,2
"V393",4,3,3,3,3,3,3,3,2
"V394",3,2,2,2,2,2,2,2,2
"V395",3,2,2,2,2,2,2,2,2
"V396",4,3,3,3,3,3,3,3,2
"V397",9,8,8,7,6,5,4,1,1
"V398",7,6,6,6,5,1,1,1,1
"V399",2,2,2,2,2,2,2,2,2
"V400",10,9,5,5,4,4,3,3,2
"V401",5,4,4,4,2,2,2,2,2
"V402",8,7,7,7,6,5,4,1,1
"V403",9,8,8,7,6,5,4,1,1
"V404",4,3,3,3,3,3,3,3,2
"V405",1,1,1,1,1,1,1,1,1
"V406",6,5,5,5,4,4,3,3,2
"V407",8,7,7,7,6,5,4,1,1
"V408",5,4,4,4,2,2,2,2,2
"V409",9,8,8,7,6,5,4,1,1
"V410",1,1,1,1,1,1,1,1,1
"V411",9,8,8,7,6,5,4,1,1
"V412",1,1,1,1,1,1,1,1,1
"V413",10,9,5,5,4,4,3,3,2
"V414",4,3,3,3,3,3,3,3,2
"V415",5,4,4,4,2,2,2,2,2
"V416",5,4,4,4,2,2,2,2,2
"V417",5,4,4,4,2,2,2,2,2
"V418",4,3,3,3,3,3,3,3,2
"V419",1,1,1,1,1,1,1,1,1
"V420",6,5,5,5,4,4,3,3,2
"V421",7,6,6,6,5,1,1,1,1
"V422",6,5,5,5,4,4,3,3,2
"V423",6,5,5,5,4,4,3,3,2
"V424",4,3,3,3,3,3,3,3,2
"V425",8,7,7,7,6,5,4,1,1
"V426",8,7,7,7,6,5,4,1,1
"V427",1,1,1,1,1,1,1,1,1
"V428",4,3,3,3,3,3,3,3,2
"V429",6,5,5,5,4,4,3,3,2
"V430",7,6,6,6,5,1,1,1,1
"V431",7,6,6,6,5,1,1,1,1
"V432",3,2,2,2,2,2,2,2,2
"V433",10,9,5,5,4,4,3,3,2
"V434",4,3,3,3,3,3,3,3,2
"V435",1,1,1,1,1,1,1,1,1
"V436",5,4,4,4,2,2,2,2,2
"V437",7,6,6,6,5,1,1,1,1
"V438",5,4,4,4,2,2,2,2,2
"V439",7,6,6,6,5,1,1,1,1
"V440",4,3,3,3,3,3,3,3,2
"V441",7,6,6,6,5,1,1,1,1
"V442",1,1,1,1,1,1,1,1,1
"V443",3,2,2,2,2,2,2,2,2
"V444",4,3,3,3,3,3,3,3,2
"V445",1,1,1,1,1,1,1,1,1
"V446",8,7,7,7,6,5,4,1,1
"V447",8,7,7,7,6,5,4,1,1
"V448",9,8,8,7,6,5,4,1,1
"V449",8,7,7,7,6,5,4,1,1
"V450",8,7,7,7,6,5,4,1,1
"V451",2,2,2,2,2,2,2,2,2
"V452",7,6,6,6,5,1,1,1,1
"V453",4,3,3,3,3,3,3,3,2
"V454",6,5,5,5,4,4,3,3,2
"V455",7,6,6,6,5,1,1,1,1
"V456",10,9,5,5,4,4,3,3,2
"V457",9,8,8,7,6,5,4,1,1
"V458",9,8,8,7,6,5,4,1,1
"V459",8,7,7,7,6,5,4,1,1
"V460",7,6,6,6,5,1,1,1,1
"V461",1,1,1,1,1,1,1,1,1
"V462",6,5,5,5,4,4,3,3,2
"V463",1,1,1,1,1,1,1,1,1
"V464",6,5,5,5,4,4,3,3,2
"V465",8,7,7,7,6,5,4,1,1
"V466",2,2,2,2,2,2,2,2,2
"V467",7,6,6,6,5,1,1,1,1
"V468",6,5,5,5,4,4,3,3,2
"V469",1,1,1,1,1,1,1,1,1
"V470",6,5,5,5,4,4,3,3,2
"V471",7,6,6,6,5,1,1,1,1
"V472",6,5,5,5,4,4,3,3,2
"V473",2,2,2,2,2,2,2,2,2
"V474",4,3,3,3,3,3,3,3,2
"V475",4,3,3,3,3,3,3,3,2
"V476",1,1,1,1,1,1,1,1,1
"V477",4,3,3,3,3,3,3,3,2
"V478",4,3,3,3,3,3,3,3,2
"V479",3,2,2,2,2,2,2,2,2
"V480",5,4,4,4,2,2,2,2,2
"V481",7,6,6,6,5,1,1,1,1
"V482",1,1,1,1,1,1,1,1,1
"V483",1,1,1,1,1,1,1,1,1
"V484",1,1,1,1,1,1,1,1,1
"V485",7,6,6,6,5,1,1,1,1
"V486",6,5,5,5,4,4,3,3,2
"V487",6,5,5,5,4,4,3,3,2
"V488",4,3,3,3,3,3,3,3,2
"V489",6,5,5,5,4,4,3,3,2
"V490",7,6,6,6,5,1,1,1,1
"V491",7,6,6,6,5,1,1,1,1
"V492",1,1,1,1,1,1,1,1,1
"V493",8,7,7,7,6,5,4,1,1
"V494",6,5,5,5,4,4,3,3,2
"V495",1,1,1,1,1,1,1,1,1
"V496",2,2,2,2,2,2,2,2,2
"V497",1,1,1,1,1,1,1,1,1
"V498",6,5,5,5,4,4,3,3,2
"V499",1,1,1,1,1,1,1,1,1
"V500",4,3,3,3,3,3,3,3,2
"V501",9,8,8,7,6,5,4,1,1
"V502",9,8,8,7,6,5,4,1,1
"V503",4,3,3,3,3,3,3,3,2
"V504",1,1,1,1,1,1,1,1,1
"V505",10,9,5,5,4,4,3,3,2
"V506",8,7,7,7,6,5,4,1,1
"V507",8,7,7,7,6,5,4,1,1
"V508",4,3,3,3,3,3,3,3,2
"V509",9,8,8,7,6,5,4,1,1
"V510",10,9,5,5,4,4,3,3,2
"V511",9,8,8,7,6,5,4,1,1
"V512",4,3,3,3,3,3,3,3,2
"V513",10,9,5,5,4,4,3,3,2
"V514",2,2,2,2,2,2,2,2,2
"V515",2,2,2,2,2,2,2,2,2
"V516",10,9,5,5,4,4,3,3,2
"V517",9,8,8,7,6,5,4,1,1
"V518",2,2,2,2,2,2,2,2,2
"V519",10,9,5,5,4,4,3,3,2
"V520",5,4,4,4,2,2,2,2,2
"V521",2,2,2,2,2,2,2,2,2
"V522",9,8,8,7,6,5,4,1,1
"V523",7,6,6,6,5,1,1,1,1
"V524",9,8,8,7,6,5,4,1,1
"V525",1,1,1,1,1,1,1,1,1
"V526",6,5,5,5,4,4,3,3,2
"V527",1,1,1,1,1,1,1,1,1
"V528",9,8,8,7,6,5,4,1,1
"V529",7,6,6,6,5,1,1,1,1
"V530",8,7,7,7,6,5,4,1,1
"V531",6,5,5,5,4,4,3,3,2
"V532",4,3,3,3,3,3,3,3,2
"V533",10,9,5,5,4,4,3,3,2
"V534",3,2,2,2,2,2,2,2,2
"V535",1,1,1,1,1,1,1,1,1
"V536",2,2,2,2,2,2,2,2,2
"V537",1,1,1,1,1,1,1,1,1
"V538",8,7,7,7,6,5,4,1,1
"V539",4,3,3,3,3,3,3,3,2
"V540",4,3,3,3,3,3,3,3,2
"V541",9,8,8,7,6,5,4,1,1
"V542",4,3,3,3,3,3,3,3,2
"V543",7,6,6,6,5,1,1,1,1
"V544",5,4,4,4,2,2,2,2,2
"V545",6,5,5,5,4,4,3,3,2
"V546",5,4,4,4,2,2,2,2,2
"V547",4,3,3,3,3,3,3,3,2
"V548",4,3,3,3,3,3,3,3,2
"V549",10,9,5,5,4,4,3,3,2
"V550",7,6,6,6,5,1,1,1,1
"V551",5,4,4,4,2,2,2,2,2
"V552",9,8,8,7,6,5,4,1,1
"V553",4,3,3,3,3,3,3,3,2
"V554",6,5,5,5,4,4,3,3,2
"V555",6,5,5,5,4,4,3,3,2
"V556",1,1,1,1,1,1,1,1,1
"V557",7,6,6,6,5,1,1,1,1
"V558",2,2,2,2,2,2,2,2,2
"V559",7,6,6,6,5,1,1,1,1
"V560",8,7,7,7,6,5,4,1,1
"V561",7,6,6,6,5,1,1,1,1
"V562",10,9,5,5,4,4,3,3,2
"V563",8,7,7,7,6,5,4,1,1
"V564",4,3,3,3,3,3,3,3,2
"V565",5,4,4,4,2,2,2,2,2
"V566",10,9,5,5,4,4,3,3,2
"V567",2,2,2,2,2,2,2,2,2
"V568",4,3,3,3,3,3,3,3,2
"V569",9,8,8,7,6,5,4,1,1
"V570",6,5,5,5,4,4,3,3,2
"V571",9,8,8,7,6,5,4,1,1
"V572",5,4,4,4,2,2,2,2,2
"V573",5,4,4,4,2,2,2,2,2
"V574",1,1,1,1,1,1,1,1,1
"V575",6,5,5,5,4,4,3,3,2
"V576",8,7,7,7,6,5,4,1,1
"V577",4,3,3,3,3,3,3,3,2
"V578",10,9,5,5,4,4,3,3,2
"V579",8,7,7,7,6,5,4,1,1
"V580",6,5,5,5,4,4,3,3,2
"V581",4,3,3,3,3,3,3,3,2
"V582",9,8,8,7,6,5,4,1,1
"V583",6,5,5,5,4,4,3,3,2
"V584",1,1,1,1,1,1,1,1,1
"V585",9,8,8,7,6,5,4,1,1
"V586",6,5,5,5,4,4,3,3,2
"V587",4,3,3,3,3,3,3,3,2
"V588",10,9,5,5,4,4,3,3,2
"V589",7,6,6,6,5,1,1,1,1
"V590",1,1,1,1,1,1,1,1,1
"V591",8,7,7,7,6,5,4,1,1
"V592",5,4,4,4,2,2,2,2,2
"V593",5,4,4,4,2,2,2,2,2
"V594",9,8,8,7,6,5,4,1,1
"V595",9,8,8,7,6,5,4,1,1
"V596",6,5,5,5,4,4,3,3,2
"V597",1,1,1,1,1,1,1,1,1
"V598",1,1,1,1,1,1,1,1,1
"V599",6,5,5,5,4,4,3,3,2
"V600",1,1,1,1,1,1,1,1,1
"V601",3,2,2,2,2,2,2,2,2
"V602",6,5,5,5,4,4,3,3,2
"V603",9,8,8,7,6,5,4,1,1
"V604",4,3,3,3,3,3,3,3,2
"V605",5,4,4,4,2,2,2,2,2
"V606",2,2,2,2,2,2,2,2,2
"V607",7,6,6,6,5,1,1,1,1
"V608",8,7,7,7,6,5,4,1,1
"V609",4,3,3,3,3,3,3,3,2
"V610",9,8,8,7,6,5,4,1,1
"V611",2,2,2,2,2,2,2,2,2
"V612",1,1,1,1,1,1,1,1,1
"V613",4,3,3,3,3,3,3,3,2
"V614",8,7,7,7,6,5,4,1,1
"V615",7,6,6,6,5,1,1,1,1
"V616",7,6,6,6,5,1,1,1,1
"V617",4,3,3,3,3,3,3,3,2
"V618",9,8,8,7,6,5,4,1,1
"V619",1,1,1,1,1,1,1,1,1
"V620",8,7,7,7,6,5,4,1,1
"V621",4,3,3,3,3,3,3,3,2
"V622",7,6,6,6,5,1,1,1,1
"V623",7,6,6,6,5,1,1,1,1
"V624",6,5,5,5,4,4,3,3,2
"V625",7,6,6,6,5,1,1,1,1
"V626",1,1,1,1,1,1,1,1,1
"V627",4,3,3,3,3,3,3,3,2
"V628",10,9,5,5,4,4,3,3,2
"V629",1,1,1,1,1,1,1,1,1
"V630",9,8,8,7,6,5,4,1,1
