"","Cl_mat","cl_id","cl_id.1","cl_id.2","cl_id.3","cl_id.4","cl_id.5","cl_id.6","cl_id.7"
"V153",8,7,7,6,6,5,4,3,1
"V154",10,9,6,5,5,4,4,3,1
"V155",8,7,7,6,6,5,4,3,1
"V156",3,3,3,3,3,1,1,1,1
"V157",8,7,7,6,6,5,4,3,1
"V158",9,8,8,7,4,3,3,2,2
"V159",10,9,6,5,5,4,4,3,1
"V160",9,8,8,7,4,3,3,2,2
"V161",1,1,1,1,1,1,1,1,1
"V162",5,4,4,4,4,3,3,2,2
"V163",10,9,6,5,5,4,4,3,1
"V164",9,8,8,7,4,3,3,2,2
"V165",5,4,4,4,4,3,3,2,2
"V166",6,5,5,2,2,2,2,2,2
"V167",3,3,3,3,3,1,1,1,1
"V168",5,4,4,4,4,3,3,2,2
"V169",3,3,3,3,3,1,1,1,1
"V170",9,8,8,7,4,3,3,2,2
"V171",8,7,7,6,6,5,4,3,1
"V172",6,5,5,2,2,2,2,2,2
"V173",2,2,2,2,2,2,2,2,2
"V174",6,5,5,2,2,2,2,2,2
"V175",3,3,3,3,3,1,1,1,1
"V176",2,2,2,2,2,2,2,2,2
"V177",9,8,8,7,4,3,3,2,2
"V178",8,7,7,6,6,5,4,3,1
"V179",5,4,4,4,4,3,3,2,2
"V180",5,4,4,4,4,3,3,2,2
"V181",7,6,6,5,5,4,4,3,1
"V182",5,4,4,4,4,3,3,2,2
"V183",1,1,1,1,1,1,1,1,1
"V184",8,7,7,6,6,5,4,3,1
"V185",5,4,4,4,4,3,3,2,2
"V186",6,5,5,2,2,2,2,2,2
"V187",3,3,3,3,3,1,1,1,1
"V188",5,4,4,4,4,3,3,2,2
"V189",10,9,6,5,5,4,4,3,1
"V190",5,4,4,4,4,3,3,2,2
"V191",6,5,5,2,2,2,2,2,2
"V192",5,4,4,4,4,3,3,2,2
"V193",6,5,5,2,2,2,2,2,2
"V194",6,5,5,2,2,2,2,2,2
"V195",1,1,1,1,1,1,1,1,1
"V196",8,7,7,6,6,5,4,3,1
"V197",5,4,4,4,4,3,3,2,2
"V198",4,1,1,1,1,1,1,1,1
"V199",5,4,4,4,4,3,3,2,2
"V200",8,7,7,6,6,5,4,3,1
"V201",3,3,3,3,3,1,1,1,1
"V202",8,7,7,6,6,5,4,3,1
"V203",10,9,6,5,5,4,4,3,1
"V204",9,8,8,7,4,3,3,2,2
"V205",8,7,7,6,6,5,4,3,1
"V206",10,9,6,5,5,4,4,3,1
"V207",3,3,3,3,3,1,1,1,1
"V208",8,7,7,6,6,5,4,3,1
"V209",9,8,8,7,4,3,3,2,2
"V210",5,4,4,4,4,3,3,2,2
"V211",8,7,7,6,6,5,4,3,1
"V212",9,8,8,7,4,3,3,2,2
"V213",5,4,4,4,4,3,3,2,2
"V214",7,6,6,5,5,4,4,3,1
"V215",5,4,4,4,4,3,3,2,2
"V216",9,8,8,7,4,3,3,2,2
"V217",8,7,7,6,6,5,4,3,1
"V218",8,7,7,6,6,5,4,3,1
"V219",5,4,4,4,4,3,3,2,2
"V220",7,6,6,5,5,4,4,3,1
"V221",4,1,1,1,1,1,1,1,1
"V222",8,7,7,6,6,5,4,3,1
"V223",8,7,7,6,6,5,4,3,1
"V224",2,2,2,2,2,2,2,2,2
"V225",5,4,4,4,4,3,3,2,2
"V226",3,3,3,3,3,1,1,1,1
"V227",5,4,4,4,4,3,3,2,2
"V228",5,4,4,4,4,3,3,2,2
"V229",1,1,1,1,1,1,1,1,1
"V230",4,1,1,1,1,1,1,1,1
"V231",8,7,7,6,6,5,4,3,1
"V232",8,7,7,6,6,5,4,3,1
"V233",6,5,5,2,2,2,2,2,2
"V234",5,4,4,4,4,3,3,2,2
"V235",6,5,5,2,2,2,2,2,2
"V236",8,7,7,6,6,5,4,3,1
"V237",9,8,8,7,4,3,3,2,2
"V238",5,4,4,4,4,3,3,2,2
"V239",3,3,3,3,3,1,1,1,1
"V240",5,4,4,4,4,3,3,2,2
"V241",3,3,3,3,3,1,1,1,1
"V242",5,4,4,4,4,3,3,2,2
"V243",10,9,6,5,5,4,4,3,1
"V244",7,6,6,5,5,4,4,3,1
"V245",8,7,7,6,6,5,4,3,1
"V246",6,5,5,2,2,2,2,2,2
"V247",8,7,7,6,6,5,4,3,1
"V248",8,7,7,6,6,5,4,3,1
"V249",5,4,4,4,4,3,3,2,2
"V250",8,7,7,6,6,5,4,3,1
"V251",8,7,7,6,6,5,4,3,1
"V252",5,4,4,4,4,3,3,2,2
"V253",3,3,3,3,3,1,1,1,1
"V254",9,8,8,7,4,3,3,2,2
"V255",8,7,7,6,6,5,4,3,1
"V256",10,9,6,5,5,4,4,3,1
"V257",7,6,6,5,5,4,4,3,1
"V258",8,7,7,6,6,5,4,3,1
"V259",8,7,7,6,6,5,4,3,1
"V260",8,7,7,6,6,5,4,3,1
"V261",9,8,8,7,4,3,3,2,2
"V262",8,7,7,6,6,5,4,3,1
"V263",5,4,4,4,4,3,3,2,2
"V264",5,4,4,4,4,3,3,2,2
"V265",4,1,1,1,1,1,1,1,1
"V266",2,2,2,2,2,2,2,2,2
"V267",5,4,4,4,4,3,3,2,2
"V268",6,5,5,2,2,2,2,2,2
"V269",3,3,3,3,3,1,1,1,1
"V270",5,4,4,4,4,3,3,2,2
"V271",6,5,5,2,2,2,2,2,2
"V272",8,7,7,6,6,5,4,3,1
"V273",4,1,1,1,1,1,1,1,1
"V274",9,8,8,7,4,3,3,2,2
"V275",9,8,8,7,4,3,3,2,2
"V276",5,4,4,4,4,3,3,2,2
"V277",5,4,4,4,4,3,3,2,2
"V278",8,7,7,6,6,5,4,3,1
"V279",9,8,8,7,4,3,3,2,2
"V280",1,1,1,1,1,1,1,1,1
"V281",3,3,3,3,3,1,1,1,1
"V282",8,7,7,6,6,5,4,3,1
"V283",3,3,3,3,3,1,1,1,1
"V284",5,4,4,4,4,3,3,2,2
"V285",5,4,4,4,4,3,3,2,2
"V286",9,8,8,7,4,3,3,2,2
"V287",4,1,1,1,1,1,1,1,1
"V288",9,8,8,7,4,3,3,2,2
"V289",9,8,8,7,4,3,3,2,2
"V290",3,3,3,3,3,1,1,1,1
"V291",7,6,6,5,5,4,4,3,1
"V292",4,1,1,1,1,1,1,1,1
"V293",7,6,6,5,5,4,4,3,1
"V294",2,2,2,2,2,2,2,2,2
"V295",7,6,6,5,5,4,4,3,1
"V296",9,8,8,7,4,3,3,2,2
"V297",4,1,1,1,1,1,1,1,1
"V298",10,9,6,5,5,4,4,3,1
"V299",5,4,4,4,4,3,3,2,2
"V300",5,4,4,4,4,3,3,2,2
"V301",9,8,8,7,4,3,3,2,2
"V302",10,9,6,5,5,4,4,3,1
"V303",4,1,1,1,1,1,1,1,1
"V304",5,4,4,4,4,3,3,2,2
"V305",3,3,3,3,3,1,1,1,1
"V306",8,7,7,6,6,5,4,3,1
"V307",3,3,3,3,3,1,1,1,1
"V308",6,5,5,2,2,2,2,2,2
"V309",5,4,4,4,4,3,3,2,2
"V310",1,1,1,1,1,1,1,1,1
"V311",3,3,3,3,3,1,1,1,1
"V312",8,7,7,6,6,5,4,3,1
"V313",5,4,4,4,4,3,3,2,2
"V314",10,9,6,5,5,4,4,3,1
"V315",6,5,5,2,2,2,2,2,2
"V316",4,1,1,1,1,1,1,1,1
"V317",3,3,3,3,3,1,1,1,1
"V318",10,9,6,5,5,4,4,3,1
"V319",9,8,8,7,4,3,3,2,2
"V320",5,4,4,4,4,3,3,2,2
"V321",2,2,2,2,2,2,2,2,2
"V322",10,9,6,5,5,4,4,3,1
"V323",5,4,4,4,4,3,3,2,2
"V324",3,3,3,3,3,1,1,1,1
"V325",9,8,8,7,4,3,3,2,2
"V326",3,3,3,3,3,1,1,1,1
"V327",4,1,1,1,1,1,1,1,1
"V328",6,5,5,2,2,2,2,2,2
"V329",5,4,4,4,4,3,3,2,2
"V330",3,3,3,3,3,1,1,1,1
"V331",9,8,8,7,4,3,3,2,2
"V332",10,9,6,5,5,4,4,3,1
"V333",8,7,7,6,6,5,4,3,1
"V334",8,7,7,6,6,5,4,3,1
"V335",5,4,4,4,4,3,3,2,2
"V336",1,1,1,1,1,1,1,1,1
"V337",10,9,6,5,5,4,4,3,1
"V338",6,5,5,2,2,2,2,2,2
"V339",3,3,3,3,3,1,1,1,1
"V340",7,6,6,5,5,4,4,3,1
"V341",3,3,3,3,3,1,1,1,1
"V342",2,2,2,2,2,2,2,2,2
"V343",8,7,7,6,6,5,4,3,1
"V344",5,4,4,4,4,3,3,2,2
"V345",4,1,1,1,1,1,1,1,1
"V346",8,7,7,6,6,5,4,3,1
"V347",3,3,3,3,3,1,1,1,1
"V348",8,7,7,6,6,5,4,3,1
"V349",10,9,6,5,5,4,4,3,1
"V350",5,4,4,4,4,3,3,2,2
"V351",2,2,2,2,2,2,2,2,2
"V352",6,5,5,2,2,2,2,2,2
"V353",9,8,8,7,4,3,3,2,2
"V354",1,1,1,1,1,1,1,1,1
"V355",5,4,4,4,4,3,3,2,2
"V356",10,9,6,5,5,4,4,3,1
"V357",8,7,7,6,6,5,4,3,1
"V358",5,4,4,4,4,3,3,2,2
"V359",8,7,7,6,6,5,4,3,1
"V360",7,6,6,5,5,4,4,3,1
"V361",3,3,3,3,3,1,1,1,1
"V362",3,3,3,3,3,1,1,1,1
"V363",3,3,3,3,3,1,1,1,1
"V364",8,7,7,6,6,5,4,3,1
"V365",5,4,4,4,4,3,3,2,2
"V366",9,8,8,7,4,3,3,2,2
"V367",8,7,7,6,6,5,4,3,1
"V368",7,6,6,5,5,4,4,3,1
"V369",8,7,7,6,6,5,4,3,1
"V370",6,5,5,2,2,2,2,2,2
"V371",5,4,4,4,4,3,3,2,2
"V372",6,5,5,2,2,2,2,2,2
"V373",9,8,8,7,4,3,3,2,2
"V374",5,4,4,4,4,3,3,2,2
"V375",10,9,6,5,5,4,4,3,1
"V376",8,7,7,6,6,5,4,3,1
"V377",9,8,8,7,4,3,3,2,2
"V378",5,4,4,4,4,3,3,2,2
"V379",3,3,3,3,3,1,1,1,1
"V380",5,4,4,4,4,3,3,2,2
"V381",4,1,1,1,1,1,1,1,1
"V382",5,4,4,4,4,3,3,2,2
"V383",3,3,3,3,3,1,1,1,1
"V384",5,4,4,4,4,3,3,2,2
"V385",6,5,5,2,2,2,2,2,2
"V386",9,8,8,7,4,3,3,2,2
"V387",9,8,8,7,4,3,3,2,2
"V388",8,7,7,6,6,5,4,3,1
"V389",5,4,4,4,4,3,3,2,2
"V390",5,4,4,4,4,3,3,2,2
"V391",9,8,8,7,4,3,3,2,2
"V392",10,9,6,5,5,4,4,3,1
"V393",5,4,4,4,4,3,3,2,2
"V394",1,1,1,1,1,1,1,1,1
"V395",1,1,1,1,1,1,1,1,1
"V396",5,4,4,4,4,3,3,2,2
"V397",9,8,8,7,4,3,3,2,2
"V398",5,4,4,4,4,3,3,2,2
"V399",4,1,1,1,1,1,1,1,1
"V400",7,6,6,5,5,4,4,3,1
"V401",3,3,3,3,3,1,1,1,1
"V402",6,5,5,2,2,2,2,2,2
"V403",9,8,8,7,4,3,3,2,2
"V404",5,4,4,4,4,3,3,2,2
"V405",8,7,7,6,6,5,4,3,1
"V406",2,2,2,2,2,2,2,2,2
"V407",6,5,5,2,2,2,2,2,2
"V408",3,3,3,3,3,1,1,1,1
"V409",9,8,8,7,4,3,3,2,2
"V410",8,7,7,6,6,5,4,3,1
"V411",9,8,8,7,4,3,3,2,2
"V412",8,7,7,6,6,5,4,3,1
"V413",7,6,6,5,5,4,4,3,1
"V414",5,4,4,4,4,3,3,2,2
"V415",3,3,3,3,3,1,1,1,1
"V416",3,3,3,3,3,1,1,1,1
"V417",3,3,3,3,3,1,1,1,1
"V418",5,4,4,4,4,3,3,2,2
"V419",8,7,7,6,6,5,4,3,1
"V420",10,9,6,5,5,4,4,3,1
"V421",5,4,4,4,4,3,3,2,2
"V422",2,2,2,2,2,2,2,2,2
"V423",10,9,6,5,5,4,4,3,1
"V424",5,4,4,4,4,3,3,2,2
"V425",2,2,2,2,2,2,2,2,2
"V426",6,5,5,2,2,2,2,2,2
"V427",8,7,7,6,6,5,4,3,1
"V428",5,4,4,4,4,3,3,2,2
"V429",10,9,6,5,5,4,4,3,1
"V430",8,7,7,6,6,5,4,3,1
"V431",9,8,8,7,4,3,3,2,2
"V432",1,1,1,1,1,1,1,1,1
"V433",7,6,6,5,5,4,4,3,1
"V434",5,4,4,4,4,3,3,2,2
"V435",8,7,7,6,6,5,4,3,1
"V436",3,3,3,3,3,1,1,1,1
"V437",9,8,8,7,4,3,3,2,2
"V438",3,3,3,3,3,1,1,1,1
"V439",8,7,7,6,6,5,4,3,1
"V440",5,4,4,4,4,3,3,2,2
"V441",8,7,7,6,6,5,4,3,1
"V442",8,7,7,6,6,5,4,3,1
"V443",1,1,1,1,1,1,1,1,1
"V444",5,4,4,4,4,3,3,2,2
"V445",8,7,7,6,6,5,4,3,1
"V446",6,5,5,2,2,2,2,2,2
"V447",6,5,5,2,2,2,2,2,2
"V448",2,2,2,2,2,2,2,2,2
"V449",6,5,5,2,2,2,2,2,2
"V450",6,5,5,2,2,2,2,2,2
"V451",4,1,1,1,1,1,1,1,1
"V452",9,8,8,7,4,3,3,2,2
"V453",5,4,4,4,4,3,3,2,2
"V454",10,9,6,5,5,4,4,3,1
"V455",8,7,7,6,6,5,4,3,1
"V456",7,6,6,5,5,4,4,3,1
"V457",9,8,8,7,4,3,3,2,2
"V458",9,8,8,7,4,3,3,2,2
"V459",6,5,5,2,2,2,2,2,2
"V460",5,4,4,4,4,3,3,2,2
"V461",8,7,7,6,6,5,4,3,1
"V462",10,9,6,5,5,4,4,3,1
"V463",8,7,7,6,6,5,4,3,1
"V464",2,2,2,2,2,2,2,2,2
"V465",6,5,5,2,2,2,2,2,2
"V466",4,1,1,1,1,1,1,1,1
"V467",5,4,4,4,4,3,3,2,2
"V468",10,9,6,5,5,4,4,3,1
"V469",8,7,7,6,6,5,4,3,1
"V470",10,9,6,5,5,4,4,3,1
"V471",2,2,2,2,2,2,2,2,2
"V472",2,2,2,2,2,2,2,2,2
"V473",4,1,1,1,1,1,1,1,1
"V474",5,4,4,4,4,3,3,2,2
"V475",5,4,4,4,4,3,3,2,2
"V476",8,7,7,6,6,5,4,3,1
"V477",5,4,4,4,4,3,3,2,2
"V478",5,4,4,4,4,3,3,2,2
"V479",1,1,1,1,1,1,1,1,1
"V480",3,3,3,3,3,1,1,1,1
"V481",9,8,8,7,4,3,3,2,2
"V482",8,7,7,6,6,5,4,3,1
"V483",8,7,7,6,6,5,4,3,1
"V484",8,7,7,6,6,5,4,3,1
"V485",8,7,7,6,6,5,4,3,1
"V486",10,9,6,5,5,4,4,3,1
"V487",10,9,6,5,5,4,4,3,1
"V488",5,4,4,4,4,3,3,2,2
"V489",2,2,2,2,2,2,2,2,2
"V490",8,7,7,6,6,5,4,3,1
"V491",8,7,7,6,6,5,4,3,1
"V492",8,7,7,6,6,5,4,3,1
"V493",6,5,5,2,2,2,2,2,2
"V494",10,9,6,5,5,4,4,3,1
"V495",8,7,7,6,6,5,4,3,1
"V496",4,1,1,1,1,1,1,1,1
"V497",8,7,7,6,6,5,4,3,1
"V498",10,9,6,5,5,4,4,3,1
"V499",8,7,7,6,6,5,4,3,1
"V500",5,4,4,4,4,3,3,2,2
"V501",9,8,8,7,4,3,3,2,2
"V502",2,2,2,2,2,2,2,2,2
"V503",5,4,4,4,4,3,3,2,2
"V504",8,7,7,6,6,5,4,3,1
"V505",7,6,6,5,5,4,4,3,1
"V506",6,5,5,2,2,2,2,2,2
"V507",6,5,5,2,2,2,2,2,2
"V508",5,4,4,4,4,3,3,2,2
"V509",2,2,2,2,2,2,2,2,2
"V510",7,6,6,5,5,4,4,3,1
"V511",9,8,8,7,4,3,3,2,2
"V512",5,4,4,4,4,3,3,2,2
"V513",7,6,6,5,5,4,4,3,1
"V514",4,1,1,1,1,1,1,1,1
"V515",4,1,1,1,1,1,1,1,1
"V516",10,9,6,5,5,4,4,3,1
"V517",2,2,2,2,2,2,2,2,2
"V518",4,1,1,1,1,1,1,1,1
"V519",7,6,6,5,5,4,4,3,1
"V520",3,3,3,3,3,1,1,1,1
"V521",4,1,1,1,1,1,1,1,1
"V522",9,8,8,7,4,3,3,2,2
"V523",2,2,2,2,2,2,2,2,2
"V524",9,8,8,7,4,3,3,2,2
"V525",8,7,7,6,6,5,4,3,1
"V526",2,2,2,2,2,2,2,2,2
"V527",8,7,7,6,6,5,4,3,1
"V528",9,8,8,7,4,3,3,2,2
"V529",5,4,4,4,4,3,3,2,2
"V530",6,5,5,2,2,2,2,2,2
"V531",10,9,6,5,5,4,4,3,1
"V532",9,8,8,7,4,3,3,2,2
"V533",7,6,6,5,5,4,4,3,1
"V534",1,1,1,1,1,1,1,1,1
"V535",8,7,7,6,6,5,4,3,1
"V536",4,1,1,1,1,1,1,1,1
"V537",8,7,7,6,6,5,4,3,1
"V538",6,5,5,2,2,2,2,2,2
"V539",5,4,4,4,4,3,3,2,2
"V540",9,8,8,7,4,3,3,2,2
"V541",9,8,8,7,4,3,3,2,2
"V542",5,4,4,4,4,3,3,2,2
"V543",8,7,7,6,6,5,4,3,1
"V544",3,3,3,3,3,1,1,1,1
"V545",2,2,2,2,2,2,2,2,2
"V546",3,3,3,3,3,1,1,1,1
"V547",5,4,4,4,4,3,3,2,2
"V548",5,4,4,4,4,3,3,2,2
"V549",7,6,6,5,5,4,4,3,1
"V550",9,8,8,7,4,3,3,2,2
"V551",3,3,3,3,3,1,1,1,1
"V552",9,8,8,7,4,3,3,2,2
"V553",5,4,4,4,4,3,3,2,2
"V554",5,4,4,4,4,3,3,2,2
"V555",10,9,6,5,5,4,4,3,1
"V556",8,7,7,6,6,5,4,3,1
"V557",8,7,7,6,6,5,4,3,1
"V558",4,1,1,1,1,1,1,1,1
"V559",8,7,7,6,6,5,4,3,1
"V560",2,2,2,2,2,2,2,2,2
"V561",8,7,7,6,6,5,4,3,1
"V562",10,9,6,5,5,4,4,3,1
"V563",6,5,5,2,2,2,2,2,2
"V564",5,4,4,4,4,3,3,2,2
"V565",3,3,3,3,3,1,1,1,1
"V566",7,6,6,5,5,4,4,3,1
"V567",4,1,1,1,1,1,1,1,1
"V568",5,4,4,4,4,3,3,2,2
"V569",9,8,8,7,4,3,3,2,2
"V570",10,9,6,5,5,4,4,3,1
"V571",9,8,8,7,4,3,3,2,2
"V572",3,3,3,3,3,1,1,1,1
"V573",3,3,3,3,3,1,1,1,1
"V574",8,7,7,6,6,5,4,3,1
"V575",10,9,6,5,5,4,4,3,1
"V576",6,5,5,2,2,2,2,2,2
"V577",5,4,4,4,4,3,3,2,2
"V578",7,6,6,5,5,4,4,3,1
"V579",6,5,5,2,2,2,2,2,2
"V580",2,2,2,2,2,2,2,2,2
"V581",5,4,4,4,4,3,3,2,2
"V582",2,2,2,2,2,2,2,2,2
"V583",10,9,6,5,5,4,4,3,1
"V584",8,7,7,6,6,5,4,3,1
"V585",9,8,8,7,4,3,3,2,2
"V586",2,2,2,2,2,2,2,2,2
"V587",5,4,4,4,4,3,3,2,2
"V588",7,6,6,5,5,4,4,3,1
"V589",8,7,7,6,6,5,4,3,1
"V590",10,9,6,5,5,4,4,3,1
"V591",6,5,5,2,2,2,2,2,2
"V592",3,3,3,3,3,1,1,1,1
"V593",3,3,3,3,3,1,1,1,1
"V594",9,8,8,7,4,3,3,2,2
"V595",2,2,2,2,2,2,2,2,2
"V596",10,9,6,5,5,4,4,3,1
"V597",8,7,7,6,6,5,4,3,1
"V598",10,9,6,5,5,4,4,3,1
"V599",10,9,6,5,5,4,4,3,1
"V600",8,7,7,6,6,5,4,3,1
"V601",1,1,1,1,1,1,1,1,1
"V602",10,9,6,5,5,4,4,3,1
"V603",9,8,8,7,4,3,3,2,2
"V604",5,4,4,4,4,3,3,2,2
"V605",3,3,3,3,3,1,1,1,1
"V606",4,1,1,1,1,1,1,1,1
"V607",8,7,7,6,6,5,4,3,1
"V608",6,5,5,2,2,2,2,2,2
"V609",5,4,4,4,4,3,3,2,2
"V610",9,8,8,7,4,3,3,2,2
"V611",4,1,1,1,1,1,1,1,1
"V612",8,7,7,6,6,5,4,3,1
"V613",5,4,4,4,4,3,3,2,2
"V614",6,5,5,2,2,2,2,2,2
"V615",8,7,7,6,6,5,4,3,1
"V616",8,7,7,6,6,5,4,3,1
"V617",5,4,4,4,4,3,3,2,2
"V618",9,8,8,7,4,3,3,2,2
"V619",8,7,7,6,6,5,4,3,1
"V620",2,2,2,2,2,2,2,2,2
"V621",5,4,4,4,4,3,3,2,2
"V622",8,7,7,6,6,5,4,3,1
"V623",5,4,4,4,4,3,3,2,2
"V624",10,9,6,5,5,4,4,3,1
"V625",5,4,4,4,4,3,3,2,2
"V626",8,7,7,6,6,5,4,3,1
"V627",5,4,4,4,4,3,3,2,2
"V628",10,9,6,5,5,4,4,3,1
"V629",8,7,7,6,6,5,4,3,1
"V630",2,2,2,2,2,2,2,2,2
